geoidcty,period,year,month,total_gen,capacity_mw,smoke_days,total_pm,avg_pm_smoke
06107,2014-12,2014,12,17891.97,166.8,0,0,0
06107,2015-01,2015,01,17141.58,166.8,0,0,0
06107,2015-02,2015,02,23544.26,166.8,2,1.50860219,0.137145653636364
06107,2015-03,2015,03,35787.91,166.8,0,0,0
06107,2015-04,2015,04,40139.96,166.8,11,27.583197,2.50756336363636
06107,2015-05,2015,05,45805.62,186.8,11,17.8358187,1.62143806363636
06107,2015-06,2015,06,48203.96,186.8,63,124.72240104,1.96189812636364
06107,2015-07,2015,07,49342.84,186.8,34,95.96367046355,2.68363671650455
06107,2015-08,2015,08,48775.52,186.8,174,599.4035205707,3.39642457392831
06107,2015-09,2015,09,39971.52,186.8,110,954.340996408,8.14207615257537
06107,2015-10,2015,10,33409.64,186.8,0,0,0
06107,2015-11,2015,11,29675.42,186.8,1,0.3540776,0.0321888727272727
06107,2015-12,2015,12,23192.83,181.8,4,5.79544144,0.579544144
06107,2016-01,2016,01,17209.43,186.8,0,0,0
06107,2016-02,2016,02,29936.21,186.8,5,1.830948157,0.166449832454545
06107,2016-03,2016,03,34831.09,186.8,3,1.99030897,0.180937179090909
06107,2016-04,2016,04,39589.49,186.8,0,0,0
06107,2016-05,2016,05,48769.94,186.8,4,2.9406574,0.196055959090909
06107,2016-06,2016,06,47649.2,181.8,71,218.56447931,3.13909427556746
06107,2016-07,2016,07,54212.13,186.8,115,598.133173173,5.18275998624871
06107,2016-08,2016,08,51890.98,186.8,256,1521.529520002,5.96048307984305
06107,2016-09,2016,09,51418.18,220.8,130,400.890785116,3.09304526606848
06107,2016-10,2016,10,41754.8,220.8,13,22.020037,1.68684327272727
06107,2016-11,2016,11,35269.74,220.8,32,149.4418279234,4.64734812060909
06107,2016-12,2016,12,33023.69,295.8,0,0,0
06107,2017-01,2017,01,29754.98,295.8,0,0,0
06107,2017-02,2017,02,33235.19,295.8,0,0,0
06107,2017-03,2017,03,61974.98,295.8,11,16.790232963,1.16544399663636
06107,2017-04,2017,04,65295.45,295.8,2,4.0646486,0.369513509090909
06107,2017-05,2017,05,82097.93,295.8,0,0,0
06107,2017-06,2017,06,88970.18,295.8,44,83.784126973,1.94878527597879
06107,2017-07,2017,07,81097.3,295.8,177,729.14265396,4.13686867831031
06107,2017-08,2017,08,74946.5,295.8,219,925.22853469,4.22490725009809
06107,2017-09,2017,09,69984.06,295.8,164,1675.476329007,10.2630764805318
06107,2017-10,2017,10,64471.6,295.8,101,959.2478882099,9.57526999449652
06107,2017-11,2017,11,39618.02,295.8,2,0.94120152,0.0855637745454546
06107,2017-12,2017,12,37783.97,295.8,8,13.57427541011,1.23402503728273
06107,2018-01,2018,01,33106.41,294.7,2,2.0538762,0.20538762
06107,2018-02,2018,02,46602.17,294.7,15,32.780768122,2.7614521061
06107,2018-03,2018,03,53286.66,294.7,13,39.936382042,3.2597258871
06107,2018-04,2018,04,66614.99,294.7,16,14.989670397,0.675222426516667
06107,2018-05,2018,05,80296.4,294.7,0,0,0
06107,2018-06,2018,06,86514.09,294.7,41,80.99673951,1.99603697875
06107,2018-07,2018,07,74780.15,294.7,155,1374.53174038,8.82007674701566
06107,2018-08,2018,08,75300.71,294.7,193,2293.82818588,11.8881601132763
06107,2018-09,2018,09,71282.71,294.7,14,61.2514348,4.72051034
06107,2018-10,2018,10,56161.42,294.7,103,330.818074777,3.0888105181697
06107,2018-11,2018,11,38630.24,294.7,139,2787.76918462,20.1023741595234
06107,2018-12,2018,12,30732.16,294.7,10,11.11803357,0.780245697
06107,2019-01,2019,01,30651.13,295.8,1,0.6510562,0.0591869272727273
06107,2019-02,2019,02,35764.59,295.8,6,9.960367802,0.905487982
06107,2019-03,2019,03,54326.84,295.8,24,81.50358485525,3.55101286985606
06107,2019-04,2019,04,63185.82,295.8,11,23.4232891,2.12938991818182
06107,2019-05,2019,05,65786.66,295.8,37,56.01219082,1.53015660378788
06107,2019-06,2019,06,79532.14,295.8,30,38.50804436,1.41132776075758
06107,2019-07,2019,07,77518.42,290.8,20,31.835950386,1.71951955296667
06107,2019-08,2019,08,75919.95,290.8,9,15.6990376,1.23660123
06107,2019-09,2019,09,62086.58,290.8,37,57.0708903853,1.55958594113488
06107,2019-10,2019,10,57761,295.8,105,350.223751027,3.30236011759885
06107,2019-11,2019,11,36940.14,295.8,29,155.928487763,5.67051707415909
06107,2019-12,2019,12,23809.52,295.8,14,57.72849506,4.27098723
06107,2020-01,2020,01,35764.74,295.8,44,75.0161197,1.71874609030087
06107,2020-02,2020,02,48480.89,295.8,36,73.70493336,2.15125260560606
06107,2020-03,2020,03,47441.47,295.8,16,17.7713838363,0.934726504887879
06107,2020-04,2020,04,59789.61,295.8,19,13.08771489,0.578231585909091
06107,2020-05,2020,05,78249.62,295.8,0,0,0
06107,2020-06,2020,06,77921,295.8,41,64.1855803396,1.58329604559697
06107,2020-07,2020,07,87159.34,290.8,73,145.15059865,1.9968447444881
06107,2020-08,2020,08,72916.4,295.8,204,5733.5239291262,28.4511439849808
06107,2020-09,2020,09,57253.77,295.8,330,11496.364752,34.8374689454545
06107,2020-10,2020,10,52921.18,295.8,341,6226.5318693,18.2596242501466
06107,2020-11,2020,11,41838.12,295.8,58,791.701544,13.5447065030303
06107,2020-12,2020,12,33125.29,295.8,19,38.286677296,1.67461834115152
06109,2013-12,2013,12,81,1.5,0,0,0
06109,2014-01,2014,01,136.51,1.5,1,2.904163,2.904163
06109,2014-02,2014,02,155.69,1.5,2,0.02363804,0.01181902
06109,2014-03,2014,03,274.11,1.5,1,1.047535,1.047535
06109,2014-04,2014,04,324.38,1.5,0,0,0
06109,2014-05,2014,05,372.65,1.5,3,1.574309356,0.524769785333333
06109,2014-06,2014,06,413.3,1.5,6,4.2986667,0.71644445
06109,2014-07,2014,07,382.46,1.5,5,11.56367392,2.312734784
06109,2014-08,2014,08,413.84,1.5,5,22.21271201,4.442542402
06109,2014-09,2014,09,403.78,1.5,9,68.10898,7.56766444444445
06109,2014-10,2014,10,364.63,1.5,0,0,0
06109,2014-11,2014,11,303.01,1.5,0,0,0
06109,2014-12,2014,12,206.63,1.5,0,0,0
06109,2015-01,2015,01,180.7,1.5,0,0,0
06109,2015-02,2015,02,227.74,1.5,0,0,0
06109,2015-03,2015,03,333.74,1.5,0,0,0
06109,2015-04,2015,04,374.57,1.5,3,6.41546636,2.13848878666667
06109,2015-05,2015,05,376.5,1.5,2,3.111614,1.555807
06109,2015-06,2015,06,387.92,1.5,6,19.5089551684,3.25149252806667
06109,2015-07,2015,07,401.48,1.5,6,16.666111133,2.77768518883333
06109,2015-08,2015,08,406.36,1.5,15,33.12914683,2.20860978866667
06109,2015-09,2015,09,335.36,1.5,15,248.783664,16.5855776
06109,2015-10,2015,10,282.51,1.5,2,2.9934993,1.49674965
06109,2015-11,2015,11,261.71,1.5,0,0,0
06109,2015-12,2015,12,215.43,1.5,0,0,0
06109,2016-01,2016,01,146.55,1.5,0,0,0
06109,2016-02,2016,02,244.6,1.5,0,0,0
06109,2016-03,2016,03,269.99,1.5,0,0,0
06109,2016-04,2016,04,314.52,1.5,0,0,0
06109,2016-05,2016,05,390.97,1.5,1,1.571664,1.571664
06109,2016-06,2016,06,374.98,1.5,2,5.497613,2.7488065
06109,2016-07,2016,07,437.75,1.5,12,30.9661864,2.58051553333333
06109,2016-08,2016,08,431.69,1.5,27,82.867620451,3.06917112781482
06109,2016-09,2016,09,380.88,1.5,17,72.726161,4.27800947058824
06109,2016-10,2016,10,321.08,1.5,0,0,0
06109,2016-11,2016,11,275.82,1.5,0,0,0
06109,2016-12,2016,12,201.17,1.5,0,0,0
06109,2017-01,2017,01,121.47,1.5,0,0,0
06109,2017-02,2017,02,135.68,1.5,0,0,0
06109,2017-03,2017,03,253.01,1.5,0,0,0
06109,2017-04,2017,04,266.56,1.5,0,0,0
06109,2017-05,2017,05,335.16,1.5,0,0,0
06109,2017-06,2017,06,363.21,1.5,0,0,0
06109,2017-07,2017,07,331.07,1.5,22,77.44657849,3.52029902227273
06109,2017-08,2017,08,305.96,1.5,22,113.738968,5.16995309090909
06109,2017-09,2017,09,285.7,1.5,14,187.56157081,13.3972550578571
06109,2017-10,2017,10,263.2,1.5,11,73.88987452,6.71726132
06109,2017-11,2017,11,161.74,1.5,0,0,0
06109,2017-12,2017,12,154.25,1.5,0,0,0
06109,2018-01,2018,01,170.94,1.5,0,0,0
06109,2018-02,2018,02,240.62,1.5,1,1.538582,1.538582
06109,2018-03,2018,03,275.13,1.5,0,0,0
06109,2018-04,2018,04,343.95,1.5,0,0,0
06109,2018-05,2018,05,414.59,1.5,3,6.663158,2.22105266666667
06109,2018-06,2018,06,446.7,1.5,8,17.9373799,2.2421724875
06109,2018-07,2018,07,386.11,1.5,23,245.967359,10.694233
06109,2018-08,2018,08,388.8,1.5,24,422.545314,17.60605475
06109,2018-09,2018,09,368.05,1.5,7,27.11029,3.87289857142857
06109,2018-10,2018,10,289.98,1.5,3,7.0539523,2.35131743333333
06109,2018-11,2018,11,199.46,1.5,12,283.027288588,23.5856073823333
06109,2018-12,2018,12,158.68,1.5,1,0.5228214,0.5228214
06109,2019-01,2019,01,167.11,1.5,1,1.724096,1.724096
06109,2019-02,2019,02,194.99,1.5,1,4.694025,4.694025
06109,2019-03,2019,03,296.2,1.5,1,2.330187,2.330187
06109,2019-04,2019,04,344.5,1.5,2,4.127895,2.0639475
06109,2019-05,2019,05,358.68,1.5,2,0.3267993,0.16339965
06109,2019-06,2019,06,433.62,1.5,7,7.6023641,1.08605201428571
06109,2019-07,2019,07,427.93,1.5,4,6.0074076,1.5018519
06109,2019-08,2019,08,419.1,1.5,1,0.7638237,0.7638237
06109,2019-09,2019,09,342.74,1.5,3,5.50352,1.83450666666667
06109,2019-10,2019,10,314.92,1.5,14,49.85266135,3.56090438214286
06109,2019-11,2019,11,201.4,1.5,4,2.4650600874,0.61626502185
06109,2019-12,2019,12,129.81,1.5,1,0.1381413,0.1381413
06109,2020-01,2020,01,185.7,1.5,1,1.159154,1.159154
06109,2020-02,2020,02,251.73,1.5,5,4.81398485,0.96279697
06109,2020-03,2020,03,246.33,1.5,3,7.636485,2.545495
06109,2020-04,2020,04,310.45,1.5,1,1.023797,1.023797
06109,2020-05,2020,05,406.3,1.5,0,0,0
06109,2020-06,2020,06,404.59,1.5,4,4.2710401,1.067760025
06109,2020-07,2020,07,456.99,1.5,7,17.47952,2.49707428571429
06109,2020-08,2020,08,378.61,1.5,16,604.45270029,37.778293768125
06109,2020-09,2020,09,297.28,1.5,30,1104.593062,36.8197687333333
06109,2020-10,2020,10,274.78,1.5,30,381.87894323,12.7292981076667
06109,2020-11,2020,11,217.24,1.5,5,46.08173,9.216346
06109,2020-12,2020,12,172,1.5,0,0,0
06111,2013-01,2013,01,33.23,1,0,0,0
06111,2013-02,2013,02,68.08,1,0,0,0
06111,2013-03,2013,03,115.94,1,0,0,0
06111,2013-04,2013,04,122.24,1,0,0,0
06111,2013-05,2013,05,137.57,1,4,24.19891,6.0497275
06111,2013-06,2013,06,175.31,1,5,19.511383,3.9022766
06111,2013-07,2013,07,165.4,1,7,16.0879233,2.29827475714286
06111,2013-08,2013,08,222.6,1,1,1.501127,1.501127
06111,2013-09,2013,09,216.38,1,4,7.268122,1.8170305
06111,2013-10,2013,10,191.57,1,0,0,0
06111,2013-11,2013,11,190.7,1,0,0,0
06111,2013-12,2013,12,199,1,0,0,0
06111,2014-01,2014,01,71.19,1,0,0,0
06111,2014-02,2014,02,81.19,1,0,0,0
06111,2014-03,2014,03,142.94,1,0,0,0
06111,2014-04,2014,04,169.15,1,0,0,0
06111,2014-05,2014,05,194.32,1,1,2.670689,2.670689
06111,2014-06,2014,06,215.52,1,1,0.8094718,0.8094718
06111,2014-07,2014,07,199.44,1,0,0,0
06111,2014-08,2014,08,215.8,1,0,0,0
06111,2014-09,2014,09,210.56,1,1,2.500603,2.500603
06111,2014-10,2014,10,190.14,1,0,0,0
06111,2014-11,2014,11,158.01,1,0,0,0
06111,2014-12,2014,12,107.75,1,0,0,0
06111,2015-01,2015,01,91.83,1,0,0,0
06111,2015-02,2015,02,115.73,1,0,0,0
06111,2015-03,2015,03,169.6,1,1,0.753753,0.753753
06111,2015-04,2015,04,190.35,1,1,1.498311,1.498311
06111,2015-05,2015,05,191.33,1,0,0,0
06111,2015-06,2015,06,197.14,1,2,4.41002,2.20501
06111,2015-07,2015,07,204.03,1,0,0,0
06111,2015-08,2015,08,206.51,1,3,11.627518,3.87583933333333
06111,2015-09,2015,09,170.43,1,3,8.28004,2.76001333333333
06111,2015-10,2015,10,143.57,1,0,0,0
06111,2015-11,2015,11,133,1,0,0,0
06111,2015-12,2015,12,109.48,1,1,0.603395,0.603395
06111,2016-01,2016,01,71.11,1,0,0,0
06111,2016-02,2016,02,118.69,1,0,0,0
06111,2016-03,2016,03,131.01,1,0,0,0
06111,2016-04,2016,04,152.62,1,0,0,0
06111,2016-05,2016,05,189.71,1,0,0,0
06111,2016-06,2016,06,181.95,1,7,26.971125,3.85301785714286
06111,2016-07,2016,07,212.41,1,9,27.8854987,3.09838874444444
06111,2016-08,2016,08,209.47,1,13,28.8675242,2.22057878461538
06111,2016-09,2016,09,184.81,1,5,12.171124,2.4342248
06111,2016-10,2016,10,155.79,1,0,0,0
06111,2016-11,2016,11,133.83,1,0,0,0
06111,2016-12,2016,12,97.61,1,0,0,0
06111,2017-01,2017,01,67.45,1,0,0,0
06111,2017-02,2017,02,75.34,1,0,0,0
06111,2017-03,2017,03,140.48,1,0,0,0
06111,2017-04,2017,04,148.01,1,0,0,0
06111,2017-05,2017,05,186.1,1,0,0,0
06111,2017-06,2017,06,201.68,1,3,3.331389348,1.110463116
06111,2017-07,2017,07,183.83,1,8,35.442987,4.430373375
06111,2017-08,2017,08,169.89,1,9,28.155493,3.12838811111111
06111,2017-09,2017,09,158.64,1,10,29.0618704,2.90618704
06111,2017-10,2017,10,146.14,1,6,34.94257,5.82376166666667
06111,2017-11,2017,11,89.81,1,0,0,0
06111,2017-12,2017,12,85.65,1,15,370.673255,24.7115503333333
06111,2018-01,2018,01,75.7,1,0,0,0
06111,2018-02,2018,02,106.56,1,0,0,0
06111,2018-03,2018,03,121.84,1,0,0,0
06111,2018-04,2018,04,152.32,1,0,0,0
06111,2018-05,2018,05,183.6,1,0,0,0
06111,2018-06,2018,06,197.82,1,0,0,0
06111,2018-07,2018,07,170.99,1,7,17.600536,2.51436228571429
06111,2018-08,2018,08,172.18,1,11,22.5175704,2.04705185454545
06111,2018-09,2018,09,162.99,1,0,0,0
06111,2018-10,2018,10,128.42,1,0,0,0
06111,2018-11,2018,11,88.33,1,10,112.207168,11.2207168
06111,2018-12,2018,12,70.27,1,0,0,0
06111,2019-01,2019,01,77.92,1,0,0,0
06111,2019-02,2019,02,90.92,1,0,0,0
06111,2019-03,2019,03,138.11,1,0,0,0
06111,2019-04,2019,04,160.63,1,0,0,0
06111,2019-05,2019,05,167.24,1,2,1.5532824,0.7766412
06111,2019-06,2019,06,202.18,1,1,0.4579991,0.4579991
06111,2019-07,2019,07,199.53,1,0,0,0
06111,2019-08,2019,08,195.41,1,1,2.652339,2.652339
06111,2019-09,2019,09,159.81,1,0,0,0
06111,2019-10,2019,10,146.84,1,10,21.222237282,2.1222237282
06111,2019-11,2019,11,93.91,1,1,14.02978,14.02978
06111,2019-12,2019,12,60.53,1,0,0,0
06111,2020-01,2020,01,91.61,1,0,0,0
06111,2020-02,2020,02,124.19,1,0,0,0
06111,2020-03,2020,03,121.53,1,0,0,0
06111,2020-04,2020,04,153.16,1,0,0,0
06111,2020-05,2020,05,200.44,1,0,0,0
06111,2020-06,2020,06,199.6,1,1,1.728778,1.728778
06111,2020-07,2020,07,225.45,1,0,0,0
06111,2020-08,2020,08,186.78,1,14,103.3816961,7.38440686428571
06111,2020-09,2020,09,146.66,1,25,269.3617099,10.774468396
06111,2020-10,2020,10,135.56,1,20,164.348779,8.21743895
06111,2020-11,2020,11,107.17,1,1,5.471696,5.471696
06111,2020-12,2020,12,84.85,1,1,1.010897,1.010897
06113,2013-01,2013,01,64.81,2,0,0,0
06113,2013-02,2013,02,132.79,2,7,24.18060221,3.45437174428571
06113,2013-03,2013,03,226.13,2,3,1.958268172,0.652756057333333
06113,2013-04,2013,04,238.42,2,0,0,0
06113,2013-05,2013,05,268.32,2,3,23.947755,7.982585
06113,2013-06,2013,06,341.95,2,1,2.828856,2.828856
06113,2013-07,2013,07,1006.2,7,26,109.3382832688,4.20531858726154
06113,2013-08,2013,08,1354.14,7,26,87.4029178,3.36165068461539
06113,2013-09,2013,09,1316.31,7,9,17.901006156,2.15706986933333
06113,2013-10,2013,10,1165.38,7,15,35.72950013,2.19578594909091
06113,2013-11,2013,11,1160.05,7,4,17.076476,4.269119
06113,2013-12,2013,12,1210.54,7,6,15.43678792,2.73837824
06113,2014-01,2014,01,459.47,7,9,27.3549201,3.251581175
06113,2014-02,2014,02,524.03,7,0,0,0
06113,2014-03,2014,03,922.6,7,3,0.060217849,0.0100363081666667
06113,2014-04,2014,04,1091.79,7,3,3.504836188,1.332320547
06113,2014-05,2014,05,1254.25,7,2,1.1851663,0.59258315
06113,2014-06,2014,06,1391.07,7,4,7.4567979204,1.72338532006667
06113,2014-07,2014,07,1287.28,7,22,53.584085054,2.43564022972727
06113,2014-08,2014,08,1392.89,7,18,94.5542845,5.25301580555556
06113,2014-09,2014,09,1359.03,7,23,109.358916893,4.70626669588462
06113,2014-10,2014,10,1227.25,7,4,7.93377136,1.98344284
06113,2014-11,2014,11,1019.87,7,1,1.360061,0.6800305
06113,2014-12,2014,12,735.48,9,0,0,0
06113,2015-01,2015,01,847.57,9,0,0,0
06113,2015-02,2015,02,1068.22,9,0,0,0
06113,2015-03,2015,03,2055.1,22,1,2.756534,0.6891335
06113,2015-04,2015,04,2306.54,22,10,30.255795,3.09333075
06113,2015-05,2015,05,2318.43,22,16,38.419566,2.401222875
06113,2015-06,2015,06,2388.77,22,14,28.960109345,2.12098872989583
06113,2015-07,2015,07,2472.23,22,28,90.75644647,3.23972056307589
06113,2015-08,2015,08,2502.28,22,69,268.5944797163,3.89415268817789
06113,2015-09,2015,09,2065.07,22,38,152.341161283,4.04266526394444
06113,2015-10,2015,10,1739.66,22,21,34.167506873,1.8736390443125
06113,2015-11,2015,11,1611.58,22,4,2.086998934,0.5217497335
06113,2015-12,2015,12,1326.57,22,0,0,0
06113,2016-01,2016,01,1597.77,20,0,0,0
06113,2016-02,2016,02,2666.9,20,0,0,0
06113,2016-03,2016,03,2943.7,20,0,0,0
06113,2016-04,2016,04,3429.22,20,0,0,0
06113,2016-05,2016,05,4262.68,20,0,0,0
06113,2016-06,2016,06,4088.4,20,7,14.83234172,2.16898019111111
06113,2016-07,2016,07,4772.74,20,24,43.826816581,1.84259860557937
06113,2016-08,2016,08,4706.68,20,55,120.0568163,2.18835327251462
06113,2016-09,2016,09,4152.67,20,39,141.683911,3.6329207948718
06113,2016-10,2016,10,3500.68,20,8,4.94908168,0.475839402
06113,2016-11,2016,11,3007.24,20,4,1.073311182,0.143155731333333
06113,2016-12,2016,12,2193.34,20,0,0,0
06113,2017-01,2017,01,1880.33,22,0,0,0
06113,2017-02,2017,02,2100.26,22,0,0,0
06113,2017-03,2017,03,3916.45,22,0,0,0
06113,2017-04,2017,04,4126.28,22,0,0,0
06113,2017-05,2017,05,5188.09,22,0,0,0
06113,2017-06,2017,06,5622.38,22,1,0.183477,0.04586925
06113,2017-07,2017,07,5124.86,22,38,69.9701437,1.825607189375
06113,2017-08,2017,08,4736.17,22,86,316.708150037,3.67961633650812
06113,2017-09,2017,09,4422.57,22,56,648.28482989,11.595611693848
06113,2017-10,2017,10,4074.21,22,50,658.722682806,13.223279983784
06113,2017-11,2017,11,2503.62,22,0,0,0
06113,2017-12,2017,12,2387.73,22,7,17.1704788,2.6527225625
06113,2018-01,2018,01,2216.61,22,0,0,0
06113,2018-02,2018,02,3120.22,22,19,25.603593822,1.35625245154167
06113,2018-03,2018,03,3567.77,22,0,0,0
06113,2018-04,2018,04,4460.15,22,2,4.075969,1.01899225
06113,2018-05,2018,05,5376.18,22,0,0,0
06113,2018-06,2018,06,5792.48,22,25,39.755076788,1.57700422890278
06113,2018-07,2018,07,5006.85,22,79,614.442616933,7.83904346547829
06113,2018-08,2018,08,5041.69,22,113,1553.7075743,13.7379825367611
06113,2018-09,2018,09,4772.67,22,50,258.162116613,5.1998150108382
06113,2018-10,2018,10,3760.24,22,13,23.532116283,1.79946256048333
06113,2018-11,2018,11,2586.47,22,60,4323.306987307,72.4596332392128
06113,2018-12,2018,12,2057.65,22,5,2.98300596,0.306376134166667
06113,2019-01,2019,01,2112.88,22,0,0,0
06113,2019-02,2019,02,2465.37,22,4,7.999617,1.99990425
06113,2019-03,2019,03,3744.92,22,0,0,0
06113,2019-04,2019,04,4355.59,22,6,17.55321364,3.21699258
06113,2019-05,2019,05,4534.88,22,4,0.958588338,0.2396470845
06113,2019-06,2019,06,5482.4,22,19,16.0414850482,0.84470220616
06113,2019-07,2019,07,5410.44,22,34,56.489425859,1.62935164258685
06113,2019-08,2019,08,5298.87,22,8,9.3267753,1.1658469125
06113,2019-09,2019,09,4333.37,22,16,54.2716755,3.39197971875
06113,2019-10,2019,10,3981.64,22,68,205.0219872643,3.0319560074986
06113,2019-11,2019,11,2546.4,22,32,94.581657302,2.79960926275
06113,2019-12,2019,12,1641.27,22,7,24.92124076,3.84735972
06113,2020-01,2020,01,2270.03,22,2,3.67666986,0.919167465
06113,2020-02,2020,02,3077.15,22,21,69.959148596,3.53419993045833
06113,2020-03,2020,03,3011.18,22,7,0.684334927,0.118868615916667
06113,2020-04,2020,04,3794.92,22,1,0.001077615,0.00026940375
06113,2020-05,2020,05,4966.61,22,0,0,0
06113,2020-06,2020,06,4945.76,22,10,7.141035599,0.641563193666667
06113,2020-07,2020,07,5586.31,22,34,40.149047814,1.18520631369921
06113,2020-08,2020,08,4628.1,22,71,2508.3626172,35.3498749111283
06113,2020-09,2020,09,3633.96,22,120,3721.621398,31.01351165
06113,2020-10,2020,10,3358.98,22,89,1531.8636922,17.2228416277668
06113,2020-11,2020,11,2655.53,22,28,111.29468949,3.99382743236607
06113,2020-12,2020,12,2102.5,22,11,27.15232323,3.052208545625
08001,2013-01,2013,01,209.09,1.8,0,0,0
08001,2013-02,2013,02,238.97,1.8,0,0,0
08001,2013-03,2013,03,296.3,1.8,0,0,0
08001,2013-04,2013,04,287.66,1.8,0,0,0
08001,2013-05,2013,05,354.58,1.8,0,0,0
08001,2013-06,2013,06,361.77,1.8,9,28.484256,3.16491733333333
08001,2013-07,2013,07,345.53,1.8,14,28.993817,2.07098692857143
08001,2013-08,2013,08,344.3,1.8,13,51.9586073,3.99681594615385
08001,2013-09,2013,09,318.44,1.8,2,5.918,2.959
08001,2013-10,2013,10,330.45,1.8,0,0,0
08001,2013-11,2013,11,226.88,1.8,0,0,0
08001,2013-12,2013,12,227.05,1.8,0,0,0
08001,2014-01,2014,01,217.84,1.8,0,0,0
08001,2014-02,2014,02,246.38,1.8,0,0,0
08001,2014-03,2014,03,308.41,1.8,0,0,0
08001,2014-04,2014,04,287.45,1.8,0,0,0
08001,2014-05,2014,05,319.96,1.8,0,0,0
08001,2014-06,2014,06,358.21,1.8,1,0.7944145,0.7944145
08001,2014-07,2014,07,300.01,1.8,10,30.499605,3.0499605
08001,2014-08,2014,08,365.4,1.8,5,9.1961301,1.83922602
08001,2014-09,2014,09,289.51,1.8,2,6.484332,3.242166
08001,2014-10,2014,10,274.07,1.8,0,0,0
08001,2014-11,2014,11,223.45,1.8,0,0,0
08001,2014-12,2014,12,150.32,1.8,0,0,0
08001,2015-01,2015,01,158.61,1.8,0,0,0
08001,2015-02,2015,02,226.21,1.8,0,0,0
08001,2015-03,2015,03,320.04,1.8,0,0,0
08001,2015-04,2015,04,315.21,1.8,3,8.226212,2.74207066666667
08001,2015-05,2015,05,292.04,1.8,0,0,0
08001,2015-06,2015,06,337.87,1.8,3,6.555679,2.18522633333333
08001,2015-07,2015,07,496.46,4.2,6,95.670233,15.9450388333333
08001,2015-08,2015,08,574,4.2,26,245.83422,9.45516230769231
08001,2015-09,2015,09,533.34,4.2,5,23.842008,4.83914675
08001,2015-10,2015,10,423.89,4.2,0,0,0
08001,2015-11,2015,11,422.49,4.2,0,0,0
08001,2015-12,2015,12,559.85,4.2,0,0,0
08001,2016-01,2016,01,342.77,4.2,0,0,0
08001,2016-02,2016,02,497.87,4.2,0,0,0
08001,2016-03,2016,03,610.14,4.2,0,0,0
08001,2016-04,2016,04,605.71,4.2,0,0,0
08001,2016-05,2016,05,715.72,4.2,3,3.4588351,1.340345775
08001,2016-06,2016,06,752.82,4.2,20,63.703807,3.18519035
08001,2016-07,2016,07,785.89,4.2,23,55.02587742,2.40490108340909
08001,2016-08,2016,08,625.17,4.2,23,44.4114199,1.93553977537879
08001,2016-09,2016,09,1359.35,4.2,6,12.671449,2.203308375
08001,2016-10,2016,10,1313.07,4.2,0,0,0
08001,2016-11,2016,11,967.26,4.2,0,0,0
08001,2016-12,2016,12,2028.22,17,0,0,0
08001,2017-01,2017,01,1722.33,17,0,0,0
08001,2017-02,2017,02,1942.37,17,0,0,0
08001,2017-03,2017,03,3327.57,17,0,0,0
08001,2017-04,2017,04,3673.06,17,0,0,0
08001,2017-05,2017,05,3947.66,17,3,3.3164971,1.148570025
08001,2017-06,2017,06,4302.75,17,10,23.6511975,2.36511975
08001,2017-07,2017,07,3135.22,17,13,34.1767507,2.65416883214286
08001,2017-08,2017,08,3446.07,17,37,128.588009,3.48467349269006
08001,2017-09,2017,09,3376.36,18.8,21,319.03692363,15.2044654377273
08001,2017-10,2017,10,3211.78,18.8,3,7.6019328,3.46789545
08001,2017-11,2017,11,2026.7,18.8,3,6.725782,2.4512205
08001,2017-12,2017,12,1952.2,21.9,0,0,0
08001,2018-01,2018,01,2419.33,21.9,0,0,0
08001,2018-02,2018,02,2845.19,21.9,0,0,0
08001,2018-03,2018,03,3679.13,21.9,2,0.904863564,0.301621188
08001,2018-04,2018,04,4458.74,21.9,1,0.1469395,0.0489798333333333
08001,2018-05,2018,05,5862.34,24.9,3,10.328061,3.442687
08001,2018-06,2018,06,6300,24.9,30,113.084028,3.7694676
08001,2018-07,2018,07,5491.23,24.9,54,212.5579559,3.93625844259259
08001,2018-08,2018,08,5482.48,24.9,70,467.0656053,6.68249424269324
08001,2018-09,2018,09,5269.35,24.9,14,34.0403064,2.48658683777778
08001,2018-10,2018,10,3929.25,24.9,0,0,0
