geoid,period,year,month,total_gen,capacity_mw,precip,tmin,tmax,tdmean,state_fips,county_fips,tract_fips,smoke_days,total_pm,total_gen_norm
04003001401,2017-09,2017,09,3559.44,17.7,0.45,58.9,87.2,43.1,04,003,001401,4,13.607905,201.098305084746
04003001401,2017-10,2017,10,3255.04,17.7,0.13,53.2,84.6,29.2,04,003,001401,1,1.718555,183.900564971751
04003001401,2017-11,2017,11,1918.16,17.7,0.19,49.6,77.3,25.3,04,003,001401,0,0,108.370621468927
04003001401,2017-12,2017,12,1768.64,17.7,0.41,35.8,63,18.1,04,003,001401,0,0,99.9231638418079
04003001401,2018-01,2018,01,2103.04,17.7,0.1,37.9,65.2,15.2,04,003,001401,1,2.950355,118.81581920904
04003001401,2018-02,2018,02,2248.84,17.7,2.55,37.5,64.4,20.5,04,003,001401,1,2.366241,127.053107344633
04003001401,2018-03,2018,03,2903.5,17.7,0.09,40.8,70.3,19.8,04,003,001401,1,3.759636,164.039548022599
04003001401,2018-04,2018,04,3456.6,17.7,0,49.9,81,13.6,04,003,001401,0,0,195.28813559322
04003001401,2018-05,2018,05,4360.19,17.7,0,54.1,86.9,17.2,04,003,001401,0,0,246.338418079096
04003001401,2018-06,2018,06,4257.56,17.7,1.07,63.9,94.4,30.3,04,003,001401,2,10.097467,240.54011299435
04003001401,2018-07,2018,07,3761.05,17.7,3.74,66.5,91,50.9,04,003,001401,1,1.003884,212.488700564972
04003001401,2018-08,2018,08,3806.57,17.7,2.84,64.4,88.1,55.9,04,003,001401,6,9.4316593,215.060451977401
04003001401,2018-09,2018,09,3663.32,17.7,1.08,59.7,87.9,49.5,04,003,001401,0,0,206.967231638418
04003001401,2018-10,2018,10,2620.68,17.7,2.84,48.2,73.7,44.4,04,003,001401,0,0,148.061016949153
04003001401,2018-11,2018,11,2270.92,17.7,0.12,37.9,67.2,22.2,04,003,001401,1,1.482816,128.300564971751
04003001401,2018-12,2018,12,1532.72,17.7,1.46,34.3,58.2,26.6,04,003,001401,0,0,86.5943502824859
04003001401,2019-01,2019,01,1970.86,17.7,1.08,32,58.6,25.3,04,003,001401,0,0,111.34802259887
04003001401,2019-02,2019,02,1943,17.7,1.67,32.4,57.3,22.8,04,003,001401,1,1.524127,109.774011299435
04003001401,2019-03,2019,03,3099.53,17.7,0.92,39.8,69.2,23.3,04,003,001401,2,5.796385,175.114689265537
04003001401,2019-04,2019,04,3685.74,17.7,0.03,46.6,76.2,23.9,04,003,001401,0,0,208.233898305085
04003001401,2019-05,2019,05,3862.99,17.7,0.34,48.5,77.4,26,04,003,001401,0,0,218.24802259887
04003001401,2019-06,2019,06,4373.41,17.7,0.04,60.4,91.7,29.7,04,003,001401,6,6.607616358,247.085310734463
04003001401,2019-07,2019,07,3856.93,17.7,2.16,65.7,93.4,49.6,04,003,001401,2,2.5784744,217.905649717514
04003001401,2019-08,2019,08,4177.42,17.7,3.38,65.7,90.8,55,04,003,001401,0,0,236.012429378531
04003001401,2019-09,2019,09,3365.54,17.7,4.04,60.2,84.4,53.4,04,003,001401,0,0,190.143502824859
04003001401,2019-10,2019,10,3464.2,17.7,0,49,78.4,32.6,04,003,001401,1,2.279424,195.717514124294
04003001401,2019-11,2019,11,1954.23,17.7,4.3,43.2,67.5,34.1,04,003,001401,0,0,110.408474576271
04003001401,2019-12,2019,12,1553.18,17.7,1.12,34.1,58.4,28.8,04,003,001401,0,0,87.7502824858757
04003001401,2020-01,2020,01,2326.69,17.7,0.62,33.2,61.3,25.5,04,003,001401,0,0,131.451412429379
04003001401,2020-02,2020,02,2686.9,17.7,0.98,33.6,61.7,23.3,04,003,001401,1,1.453245,151.802259887006
04003001401,2020-03,2020,03,3031.65,17.7,2.35,40.6,65.8,29.7,04,003,001401,0,0,171.279661016949
04003001401,2020-04,2020,04,4052.57,17.7,0.04,45.6,76.6,24.1,04,003,001401,0,0,228.958757062147
04003001401,2020-05,2020,05,4389.7,17.7,0.07,59.3,88,26.3,04,003,001401,0,0,248.005649717514
04003001401,2020-06,2020,06,4193.92,17.7,0.19,62.4,93.5,31.7,04,003,001401,7,22.0019068,236.944632768362
04003001401,2020-07,2020,07,4202.52,17.7,2.29,67,92.8,51.8,04,003,001401,1,2.423949,237.430508474576
04003001401,2020-08,2020,08,3863.63,17.7,1.69,67.6,95.8,48.9,04,003,001401,13,73.221397,218.28418079096
04003001401,2020-09,2020,09,3490.89,17.7,0.39,60.7,88.8,42.3,04,003,001401,20,119.958317,197.225423728814
04003001401,2020-10,2020,10,3290.96,17.7,0,55.6,84.8,23.4,04,003,001401,13,50.50895556971,185.929943502825
04003001401,2020-11,2020,11,2350.28,17.7,0.08,46.5,73,25.1,04,003,001401,0,0,132.78418079096
04003001401,2020-12,2020,12,2086.29,17.7,0.45,33.8,59.7,14.6,04,003,001401,0,0,117.869491525424
04012020100,2019-12,2019,12,735,32.5,1.23,38.8,59.5,31.6,04,012,020100,1,3.259054,22.6153846153846
04012020100,2020-01,2020,01,5457,32.5,0,39,64.1,27.3,04,012,020100,0,0,167.907692307692
04012020100,2020-02,2020,02,6591,32.5,0.76,35.1,67,22.6,04,012,020100,3,0.412992796,202.8
04012020100,2020-03,2020,03,7070,32.5,2.75,42.5,68.1,35.5,04,012,020100,0,0,217.538461538462
04012020100,2020-04,2020,04,9247,32.5,0.09,49.5,81.4,31.3,04,012,020100,0,0,284.523076923077
04012020100,2020-05,2020,05,7848,32.5,0,59.3,94.6,27.6,04,012,020100,0,0,241.476923076923
04012020100,2020-06,2020,06,7649,32.5,0,71.6,100.1,28.2,04,012,020100,7,7.38861802,235.353846153846
04012020100,2020-07,2020,07,8519,32.5,0.06,79.8,105.6,41.1,04,012,020100,4,5.39357169,262.123076923077
04012020100,2020-08,2020,08,7625,32.5,0.32,80.8,107.6,47,04,012,020100,19,99.924073,234.615384615385
04012020100,2020-09,2020,09,7151,32.5,0,72.2,100.4,37.9,04,012,020100,23,148.428404,220.030769230769
04012020100,2020-10,2020,10,6130,32.5,0,60.4,91.7,24.1,04,012,020100,16,79.398866,188.615384615385
04012020100,2020-11,2020,11,4854,32.5,0,47.7,76.2,22.9,04,012,020100,0,0,149.353846153846
04012020100,2020-12,2020,12,4350,32.5,0.12,36.8,65.5,14.5,04,012,020100,0,0,133.846153846154
04013050603,2013-01,2013,01,29009.88,185,1.05,36.85,63.6,20.35,04,013,050603,1,0.0180625,156.810162162162
04013050603,2013-02,2013,02,33798.47,185,0.19,39.15,66.55,26.75,04,013,050603,0,0,182.694432432432
04013050603,2013-03,2013,03,38902.38,185,0.49,49.25,80.9,26.15,04,013,050603,0,0,210.283135135135
04013050603,2013-04,2013,04,41551,185,0,54.55,86.35,22.8,04,013,050603,0,0,224.6
04013050603,2013-05,2013,05,43791.76,185,0,63.8,93.65,27.7,04,013,050603,5,6.27853114,236.712216216216
04013050603,2013-06,2013,06,43898.85,185,0,72.9,105.75,30.1,04,013,050603,5,26.9597106,237.291081081081
04013050603,2013-07,2013,07,42221.53,185,1.03,81.15,104.55,56.65,04,013,050603,6,32.165097,228.224486486487
04013050603,2013-08,2013,08,40312.52,185,1.485,78,103.4,50.25,04,013,050603,0,0,217.905513513514
04013050603,2013-09,2013,09,39821.79,185,0.985,70.65,97,48.1,04,013,050603,0,0,215.252918918919
04013050603,2013-10,2013,10,44647.53,185,0.06,53.1,85.4,27.3,04,013,050603,0,0,241.338
04013050603,2013-11,2013,11,31217.15,185,2.865,48.1,75.1,34.55,04,013,050603,0,0,168.741351351351
04013050603,2013-12,2013,12,30290.14,185,0.35,38.6,64.55,28.55,04,013,050603,0,0,163.730486486487
04013050603,2014-01,2014,01,32241.63,185,0,40.35,71.45,22.65,04,013,050603,2,0.019982066,174.279081081081
04013050603,2014-02,2014,02,31361.12,185,0,44.6,74.9,26.35,04,013,050603,2,0.016407546,169.519567567568
04013050603,2014-03,2014,03,43155.87,185,0.825,49.65,79.85,27.7,04,013,050603,1,1.7376,233.274972972973
04013050603,2014-04,2014,04,44201.2,185,0,54.2,85.95,21.2,04,013,050603,0,0,238.925405405405
04013050603,2014-05,2014,05,47604.94,185,0,63,93.15,24.05,04,013,050603,4,5.492872,257.324
04013050603,2014-06,2014,06,44994.93,185,0,72.25,104.2,28.7,04,013,050603,0,0,243.215837837838
04013050603,2014-07,2014,07,41471.26,185,0.75,79.55,105.3,52.15,04,013,050603,1,0.0121859,224.168972972973
04013050603,2014-08,2014,08,39544.45,185,1.535,75.75,100.25,57.65,04,013,050603,1,0.2265204,213.753783783784
04013050603,2014-09,2014,09,38444.02,185,2.535,73.15,98.1,55.95,04,013,050603,0,0,207.805513513514
04013050603,2014-10,2014,10,36313.11,185,0.105,60.65,90,44.9,04,013,050603,1,0.5243293,196.287081081081
04013050603,2014-11,2014,11,30096.32,185,0,46.05,77.1,25.5,04,013,050603,0,0,162.682810810811
04013050603,2014-12,2014,12,22683.15,185,0.65,42.5,66.4,36.4,04,013,050603,0,0,122.611621621622
04013050603,2015-01,2015,01,21914.15,185,0.79,41.45,67.55,33.25,04,013,050603,1,0.01539832,118.454864864865
04013050603,2015-02,2015,02,33614.5,185,0.1,47,76.2,37,04,013,050603,0,0,181.7
04013050603,2015-03,2015,03,40743.89,185,1,53.05,82.4,32.6,04,013,050603,0,0,220.237243243243
04013050603,2015-04,2015,04,44840.65,185,0.035,53.85,85.2,23.55,04,013,050603,2,3.2661967,242.381891891892
04013050603,2015-05,2015,05,44743.59,185,1.01,60.3,87.45,35.4,04,013,050603,0,0,241.857243243243
04013050603,2015-06,2015,06,42067.5,185,0,74.8,104.45,39.9,04,013,050603,7,12.73382756,227.391891891892
04013050603,2015-07,2015,07,40152.18,185,0.75,77.55,103,51.65,04,013,050603,0,0,217.038810810811
04013050603,2015-08,2015,08,41396.37,185,0.065,81.35,106.75,55.9,04,013,050603,1,2.627834,223.764162162162
04013050603,2015-09,2015,09,36857.62,185,0.295,74.45,99.15,55.55,04,013,050603,0,0,199.230378378378
04013050603,2015-10,2015,10,34359.38,185,1.5,63.4,88.5,49.05,04,013,050603,0,0,185.726378378378
04013050603,2015-11,2015,11,32073.56,185,0.185,44.45,73.05,27.25,04,013,050603,0,0,173.370594594595
04013050603,2015-12,2015,12,26872.59,185,0.085,35.55,64.55,20.55,04,013,050603,1,0.05476769,145.257243243243
04013050603,2016-01,2016,01,27015.46,185,1.12,39.2,64.65,30.3,04,013,050603,0,0,146.029513513514
04013050603,2016-02,2016,02,36192.99,185,0.085,43.8,77.55,22.05,04,013,050603,1,0.01781698,195.637783783784
04013050603,2016-03,2016,03,40893.24,185,0,49.7,82.4,21.75,04,013,050603,1,0.0002592217,221.044540540541
04013050603,2016-04,2016,04,42164.83,185,0.16,55.15,84.95,26.75,04,013,050603,0,0,227.918
04013050603,2016-05,2016,05,48367.97,185,0.18,60.85,90.2,33.1,04,013,050603,3,2.5970853123,261.448486486487
04013050603,2016-06,2016,06,45037.08,185,0,75.25,105.9,37,04,013,050603,9,9.84088183,243.443675675676
04013050603,2016-07,2016,07,44708.54,185,0.465,81.85,107.35,50.85,04,013,050603,0,0,241.667783783784
04013050603,2016-08,2016,08,42757.05,185,0.85,78.35,103.45,55.85,04,013,050603,5,12.055421,231.119189189189
04013050603,2016-09,2016,09,37771.6,185,0.8,70.05,96.3,46.75,04,013,050603,0,0,204.170810810811
04013050603,2016-10,2016,10,39088.01,185,0.025,61.75,93.1,38.15,04,013,050603,0,0,211.286540540541
04013050603,2016-11,2016,11,31796.44,185,0.625,49.8,78.05,33.25,04,013,050603,0,0,171.872648648649
04013050603,2016-12,2016,12,47453.79,335,1.06666666666667,42.3333333333333,66.9666666666667,32.8666666666667,04,013,050603,0,0,141.653104477612
04013050603,2017-01,2017,01,43715.24,320,0.76,42.6,63.4,36.8,04,013,050603,1,0.02806143,136.610125
04013050603,2017-02,2017,02,49998.47,320,1.09,47.6,71.8,37.7,04,013,050603,0,0,156.24521875
04013050603,2017-03,2017,03,82720.19,320,0.15,51.4,83.3,32.1,04,013,050603,0,0,258.50059375
04013050603,2017-04,2017,04,89896.62,320,0,55.8,87.5,22.4,04,013,050603,0,0,280.9269375
04013050603,2017-05,2017,05,96693.6,320,0.1,62.5,92.7,28.3,04,013,050603,0,0,302.1675
04013050603,2017-06,2017,06,103975.02,320,0,74.4,105.6,33,04,013,050603,9,19.1474480497126,324.9219375
04013050603,2017-07,2017,07,76572.43,320,2.19,81.2,105.5,55.9,04,013,050603,1,0.1729749,239.28884375
04013050603,2017-08,2017,08,84211.07,320,0.38,79.4,105.1,54,04,013,050603,2,7.078909,263.15959375
04013050603,2017-09,2017,09,81868.26,320,0.34,70.7,98,43.4,04,013,050603,3,16.057190007,255.8383125
04013050603,2017-10,2017,10,74040.23,320,0,60.4,93.6,28.3,04,013,050603,4,2.4735992,231.37571875
04013050603,2017-11,2017,11,45954.54,320,0,53.7,82.5,32.3,04,013,050603,1,0.03288696,143.6079375
04013050603,2017-12,2017,12,42881.33,320,0,42,70.9,18,04,013,050603,0,0,134.00415625
04013050603,2018-01,2018,01,51885.27,335,0.736666666666667,42.5333333333333,72.5666666666667,22.4666666666667,04,013,050603,2,0.045711049,154.881402985075
04013050603,2018-02,2018,02,56392.28,335,0.36,42.0666666666667,70.7,23.8,04,013,050603,0,0,168.335164179104
04013050603,2018-03,2018,03,74754.35,335,0.0266666666666667,48.1333333333333,76.7,23.9333333333333,04,013,050603,0,0,223.147313432836
04013050603,2018-04,2018,04,86101.96,335,0,58.4666666666667,89.4666666666667,20.6666666666667,04,013,050603,1,0.1480353,257.020776119403
04013050603,2018-05,2018,05,104376.61,335,0,62.9333333333333,93.6,27.0666666666667,04,013,050603,2,5.5817452,311.571970149254
04013050603,2018-06,2018,06,100530.18,335,0.156666666666667,72,103.366666666667,32.4333333333333,04,013,050603,1,0.03245551,300.090089552239
04013050603,2018-07,2018,07,91486.31,335,0.576666666666667,80.7,105.9,54.6,04,013,050603,1,3.411513,273.093462686567
04013050603,2018-08,2018,08,91827.67,335,0.586666666666667,80.1333333333333,104.466666666667,58.4,04,013,050603,8,25.990754,274.112447761194
04013050603,2018-09,2018,09,86887.54,335,0.0633333333333333,74.9,102.666666666667,48.7,04,013,050603,0,0,259.365791044776
04013050603,2018-10,2018,10,64384.8,335,3.57,60.3333333333333,82.8333333333333,51.3666666666667,04,013,050603,0,0,192.193432835821
04013050603,2018-11,2018,11,55709.72,335,0.143333333333333,43.9,74.7666666666667,27.7333333333333,04,013,050603,2,5.50596067,166.297671641791
04013050603,2018-12,2018,12,40896.34,335,0.506666666666667,39.4333333333333,65.9,31.3,04,013,050603,1,0.03672177,122.078626865672
04013050603,2019-01,2019,01,48918.74,335,0.96,39.5333333333333,65.1,33.3,04,013,050603,1,0.008532804,146.026089552239
04013050603,2019-02,2019,02,50038.25,335,1.47666666666667,38.5,62.9333333333333,31.7666666666667,04,013,050603,0,0,149.367910447761
04013050603,2019-03,2019,03,75320.71,335,0.61,47.0333333333333,76.1333333333333,32.1666666666667,04,013,050603,0,0,224.837940298508
04013050603,2019-04,2019,04,87582.08,335,0.126666666666667,55.5333333333333,87.0666666666667,29.9333333333333,04,013,050603,0,0,261.439044776119
04013050603,2019-05,2019,05,94665.55,335,0.00666666666666667,57.9333333333333,86.3666666666667,34.5666666666667,04,013,050603,0,0,282.583731343284
04013050603,2019-06,2019,06,101986.98,335,0,69.8666666666667,102.4,32.2666666666667,04,013,050603,4,5.108142742,304.438746268657
04013050603,2019-07,2019,07,92305.65,335,0.533333333333333,79.6333333333334,107.2,46.8,04,013,050603,0,0,275.539253731343
04013050603,2019-08,2019,08,96184.19,335,0.04,80.9333333333333,107.6,53,04,013,050603,0,0,287.116985074627
04013050603,2019-09,2019,09,79993.92,335,1.67666666666667,72.8,99.1,54.5666666666667,04,013,050603,1,0.003557949,238.787820895522
04013050603,2019-10,2019,10,80423.22,335,0,54.4666666666667,87.5666666666667,27.4666666666667,04,013,050603,3,7.29613,240.069313432836
04013050603,2019-11,2019,11,49435.42,335,2.05333333333333,48.4,77.6,30.6666666666667,04,013,050603,0,0,147.568417910448
04013050603,2019-12,2019,12,38854.32,335,1.18666666666667,40.6333333333333,63.4,36.6666666666667,04,013,050603,0,0,115.983044776119
04013050603,2020-01,2020,01,53889.06,335,0.02,39,66.2,34.2333333333333,04,013,050603,1,0.006297196,160.862865671642
04013050603,2020-02,2020,02,62334.78,335,1.17333333333333,38.8333333333333,69.5,29.9666666666667,04,013,050603,0,0,186.073970149254
04013050603,2020-03,2020,03,69780.61,335,2.28,47.7333333333333,72.8333333333333,40.5333333333333,04,013,050603,0,0,208.300328358209
04013050603,2020-04,2020,04,91852.44,335,0.0433333333333333,53.7333333333333,84.9666666666667,32.2666666666667,04,013,050603,0,0,274.186388059702
04013050603,2020-05,2020,05,102118.2,335,0,64.8666666666667,97.5666666666667,31.0333333333333,04,013,050603,1,1.246848,304.830447761194
04013050603,2020-06,2020,06,98439.09,335,0,70.5333333333333,104.033333333333,30.7666666666667,04,013,050603,4,1.3096074796352,293.848029850746
04013050603,2020-07,2020,07,97302.29,335,0.07,81.1666666666667,109.4,47.4,04,013,050603,2,1.173101375,290.454597014925
04013050603,2020-08,2020,08,88279.76,335,0.23,84.5333333333333,111.1,51.8,04,013,050603,17,86.465485528,263.521671641791
04013050603,2020-09,2020,09,79305.29,335,0.0133333333333333,74.1666666666667,103.6,41.6666666666667,04,013,050603,23,155.99369247,236.732208955224
04013050603,2020-10,2020,10,73646.28,335,0,61.9333333333333,95.1,28.4333333333333,04,013,050603,17,75.4818569,219.839641791045
04013050603,2020-11,2020,11,53688.91,335,0,48.8333333333333,80.5333333333333,23.6333333333333,04,013,050603,0,0,160.265402985075
04013050603,2020-12,2020,12,47861.32,335,0.3,39.3333333333333,68.9666666666667,17.5666666666667,04,013,050603,0,0,142.869611940299
04013050604,2013-04,2013,04,2602.02,129,0,56.2,86.8,24.4,04,013,050604,0,0,20.1706976744186
04013050604,2013-05,2013,05,10924.24,129,0,65.6,94.3,29.1,04,013,050604,2,5.61838,84.684031007752
04013050604,2013-06,2013,06,23720,129,0,74.5,106.2,31.6,04,013,050604,4,24.624733,183.875968992248
04013050604,2013-07,2013,07,25214,129,1,82.3,104.9,57.7,04,013,050604,6,31.655745,195.457364341085
04013050604,2013-08,2013,08,27525,129,1.3,79.2,103.8,51.3,04,013,050604,0,0,213.372093023256
04013050604,2013-09,2013,09,31935,129,0.76,72.4,97.8,49,04,013,050604,0,0,247.558139534884
04013050604,2013-10,2013,10,32144,129,0.06,55,85.8,28.4,04,013,050604,0,0,249.178294573643
04013050604,2013-11,2013,11,21205,129,2.36,50.3,75.5,35.9,04,013,050604,0,0,164.37984496124
04013050604,2013-12,2013,12,20973,129,0.37,40.1,64.6,29.2,04,013,050604,0,0,162.581395348837
04013050604,2014-01,2014,01,22977,129,0,41.4,71.2,24.1,04,013,050604,0,0,178.116279069767
04013050604,2014-02,2014,02,22726,129,0,45.8,75.1,27.6,04,013,050604,0,0,176.170542635659
04013050604,2014-03,2014,03,33881,129,0.92,51,79.8,29.4,04,013,050604,1,0.8805645,262.643410852713
04013050604,2014-04,2014,04,37068,129,0,56,86.1,22.7,04,013,050604,0,0,287.348837209302
04013050604,2014-05,2014,05,43318,129,0,64.6,93.8,25.1,04,013,050604,4,5.711933368,335.798449612403
04013050604,2014-06,2014,06,42380,129,0,74.2,104.4,29.6,04,013,050604,0,0,328.527131782946
04013050604,2014-07,2014,07,37404,129,0.88,80.8,105.6,52.7,04,013,050604,0,0,289.953488372093
04013050604,2014-08,2014,08,34919,129,1.75,77.1,100.6,58.2,04,013,050604,0,0,270.68992248062
04013050604,2014-09,2014,09,32241,129,2.66,75.1,98.4,56.9,04,013,050604,0,0,249.93023255814
04013050604,2014-10,2014,10,19390,129,0.11,62.7,89.9,45.6,04,013,050604,0,0,150.31007751938
04013050604,2014-11,2014,11,23332,129,0,48.1,77.2,27.1,04,013,050604,0,0,180.868217054264
04013050604,2014-12,2014,12,17025,129,0.73,44,66.7,37.2,04,013,050604,0,0,131.976744186047
04013050604,2015-01,2015,01,19404,129,0.83,42.6,67.8,34.1,04,013,050604,0,0,150.418604651163
04013050604,2015-02,2015,02,24965,129,0.1,48.6,76.2,38.1,04,013,050604,0,0,193.527131782946
04013050604,2015-03,2015,03,31650,129,1.28,54.9,82.6,34,04,013,050604,0,0,245.348837209302
04013050604,2015-04,2015,04,36168,129,0.03,55.9,85.5,25,04,013,050604,2,2.4993306,280.372093023256
04013050604,2015-05,2015,05,37119,129,1.03,61.3,88.1,36.3,04,013,050604,0,0,287.744186046512
04013050604,2015-06,2015,06,38504,129,0,76.2,104.6,40.7,04,013,050604,6,12.68974609,298.480620155039
04013050604,2015-07,2015,07,37183,129,0.39,79.4,103.5,52,04,013,050604,0,0,288.240310077519
04013050604,2015-08,2015,08,35453,129,0.06,83.1,107.4,56.2,04,013,050604,1,1.924548,274.829457364341
04013050604,2015-09,2015,09,29608,129,0.25,76.3,99.6,56,04,013,050604,0,0,229.519379844961
04013050604,2015-10,2015,10,26658,129,1.73,64.7,89.1,49.7,04,013,050604,0,0,206.651162790698
04013050604,2015-11,2015,11,22312,129,0.2,46.6,73.4,28.9,04,013,050604,0,0,172.961240310078
04013050604,2015-12,2015,12,19408,129,0.09,37.5,64.6,22.4,04,013,050604,0,0,150.449612403101
04013050604,2016-01,2016,01,20621,129,1.14,40.4,64.9,30.7,04,013,050604,0,0,159.852713178295
04013050604,2016-02,2016,02,26895,129,0.09,45.6,77.7,23.3,04,013,050604,0,0,208.488372093023
04013050604,2016-03,2016,03,31622,129,0,51.3,82.5,23.1,04,013,050604,0,0,245.131782945736
04013050604,2016-04,2016,04,34103,129,0.25,57.2,84.9,28.1,04,013,050604,0,0,264.364341085271
04013050604,2016-05,2016,05,40850,129,0.23,62.1,90.6,34.5,04,013,050604,1,2.558341,316.666666666667
04013050604,2016-06,2016,06,39528,129,0.03,76.9,106.2,37.9,04,013,050604,4,9.37353717,306.418604651163
04013050604,2016-07,2016,07,39778,129,0.48,83.3,107.6,51.4,04,013,050604,0,0,308.356589147287
04013050604,2016-08,2016,08,35452,129,0.89,80,103.6,56.4,04,013,050604,5,12.29886,274.821705426357
04013050604,2016-09,2016,09,30290,129,0.75,71.9,96.6,47.4,04,013,050604,0,0,234.806201550388
04013050604,2016-10,2016,10,27876,129,0.03,64.4,93.6,39,04,013,050604,0,0,216.093023255814
04013050604,2016-11,2016,11,21403,129,0.7,52.4,78.3,34.8,04,013,050604,0,0,165.914728682171
04013050604,2016-12,2016,12,31522,229,1.085,43.85,67.1,33.65,04,013,050604,0,0,137.650655021834
04013050604,2017-01,2017,01,33338.51,229,0.74,42.75,63.5,36.9,04,013,050604,0,0,145.583013100437
04013050604,2017-02,2017,02,37415.79,229,1.06,47.55,71.75,37.85,04,013,050604,0,0,163.387729257642
04013050604,2017-03,2017,03,62452.31,229,0.145,51.45,83.25,32.65,04,013,050604,0,0,272.717510917031
04013050604,2017-04,2017,04,68047.24,229,0,56.2,87.5,22.95,04,013,050604,0,0,297.149519650655
04013050604,2017-05,2017,05,72450.48,229,0.1,62.8,92.85,28.55,04,013,050604,0,0,316.377641921397
04013050604,2017-06,2017,06,78233.48,229,0,74.75,105.85,33.2,04,013,050604,7,20.8458487,341.630917030568
04013050604,2017-07,2017,07,57035.2,229,2.3,81.5,105.6,56.15,04,013,050604,0,0,249.062008733624
04013050604,2017-08,2017,08,63182.36,229,0.395,79.75,104.95,54.05,04,013,050604,2,7.251655,275.905502183406
04013050604,2017-09,2017,09,62026.15,229,0.335,71.1,98.1,43.45,04,013,050604,2,17.124525,270.856550218341
04013050604,2017-10,2017,10,56374.8,229,0,60.7,93.65,28.95,04,013,050604,3,2.92372048,246.178165938865
04013050604,2017-11,2017,11,34382.28,229,0,53.9,82.45,32.9,04,013,050604,0,0,150.14096069869
