GEOID,year,month,smoke_days,total_pm
06099003400,2013,09,6,19.42813015
06099003400,2013,10,2,4.0184751
06099003400,2013,11,2,4.07650118
06099003400,2014,03,1,0.00356299
06099003400,2014,05,1,1.277394
06099003400,2014,06,1,0.002871773
06099003400,2014,07,4,5.08362128
06099003400,2014,08,4,18.81214239496
06099003400,2014,09,7,21.33400076985
06099003400,2015,01,1,0.1969976
06099003400,2015,03,1,0.6229919
06099003400,2015,04,1,2.432355
06099003400,2015,05,2,3.66497
06099003400,2015,06,3,3.2858188
06099003400,2015,07,4,8.664709
06099003400,2015,08,12,23.6342056139
06099003400,2015,09,9,24.6635053
06099003400,2015,10,1,2.20664
06099003400,2015,11,1,1.300741e-05
06099003400,2016,06,4,6.8131458227
06099003400,2016,07,10,32.643627
06099003400,2016,08,26,91.0296734
06099003400,2016,09,17,59.692847186
06099003400,2017,07,9,14.4612676713
06099003400,2017,08,20,76.335914
06099003400,2017,09,15,131.864795121578
06099003400,2017,10,11,80.34548932
06099003400,2017,12,4,36.7025489277
06099003400,2018,02,1,0.2306718
06099003400,2018,05,1,2.404624
06099003400,2018,06,6,8.91458792
06099003400,2018,07,15,95.618351153
06099003400,2018,08,24,257.6922233
06099003400,2018,09,6,31.627404
06099003400,2018,10,4,2.651616354
06099003400,2018,11,13,689.9689654
06099003400,2019,03,1,3.950313
06099003400,2019,04,1,3.086894
06099003400,2019,05,2,1.884902471
06099003400,2019,06,7,7.806159096
06099003400,2019,07,4,4.6937508
06099003400,2019,08,2,4.596662
06099003400,2019,10,9,32.0191106
06099003400,2019,11,3,5.61937484
06099003400,2019,12,2,6.139059
06099003400,2020,02,2,1.8908118891
06099003400,2020,04,2,0.02911602
06099003400,2020,05,2,0.78995146152
06099003400,2020,06,3,1.3460763
06099003400,2020,07,11,13.08121402
06099003400,2020,08,17,629.715007975
06099003400,2020,09,30,794.636273
06099003400,2020,10,29,383.07488141
06099003400,2020,11,5,38.347583
06101050701,2013,02,1,1.663956
06101050701,2013,03,1,5.179235
06101050701,2013,04,1,1.423682
06101050701,2013,05,3,28.840308
06101050701,2013,06,3,4.30636555
06101050701,2013,07,14,74.14365281
06101050701,2013,08,17,53.3714839
06101050701,2013,09,7,11.60095982
06101050701,2013,10,13,59.17353786
06101050701,2013,11,6,30.644787
06101050701,2013,12,1,0.07936867
06101050701,2014,01,3,18.596467
06101050701,2014,02,2,7.2347187
06101050701,2014,03,3,8.6829449
06101050701,2014,04,3,10.924935
06101050701,2014,05,1,0.724816
06101050701,2014,06,2,6.810324
06101050701,2014,07,10,46.83217941
06101050701,2014,08,10,54.478865
06101050701,2014,09,16,96.547642
06101050701,2014,10,4,43.046261
06101050701,2014,11,2,5.641581
06101050701,2015,03,2,6.638415
06101050701,2015,04,4,8.2507486
06101050701,2015,05,4,10.821373
06101050701,2015,06,4,11.709752
06101050701,2015,07,9,25.12837777
06101050701,2015,08,17,87.9628193
06101050701,2015,09,15,54.6155782
06101050701,2015,10,9,27.397719
06101050701,2015,11,3,5.3646434
06101050701,2016,03,1,2.366414
06101050701,2016,04,2,5.075762
06101050701,2016,06,1,0.1123466
06101050701,2016,07,10,26.9483137
06101050701,2016,08,18,37.66587489
06101050701,2016,09,13,53.7919282
06101050701,2016,10,2,3.3360411
06101050701,2016,11,5,28.5806993
06101050701,2017,04,1,0.9726161
06101050701,2017,07,11,20.663901
06101050701,2017,08,23,99.44669563
06101050701,2017,09,15,172.457147
06101050701,2017,10,16,160.7105524
06101050701,2017,11,1,0.2036473
06101050701,2017,12,2,6.4773984
06101050701,2018,02,4,14.813857
06101050701,2018,04,2,4.168358
06101050701,2018,05,1,2.17785
06101050701,2018,06,10,28.575897
06101050701,2018,07,17,124.94322
06101050701,2018,08,30,496.06902
06101050701,2018,09,14,100.74109902
06101050701,2018,10,8,32.60063898
06101050701,2018,11,15,1540.6068241
06101050701,2019,04,5,17.7562142
06101050701,2019,05,4,4.37297265
06101050701,2019,06,5,4.1426566
06101050701,2019,07,7,19.914985
06101050701,2019,08,2,3.640188
06101050701,2019,09,6,19.0771303
06101050701,2019,10,17,41.4472479
06101050701,2019,11,11,56.913675
06101050701,2019,12,1,6.558922
06101050701,2020,02,5,26.29207084
06101050701,2020,03,4,6.08852523
06101050701,2020,04,4,5.6488449
06101050701,2020,05,1,0.0244388
06101050701,2020,06,1,0.9130592
06101050701,2020,07,8,11.69648
06101050701,2020,08,20,669.4247009
06101050701,2020,09,30,1196.554599
06101050701,2020,10,22,402.260354
06101050701,2020,11,10,40.711567
06101050701,2020,12,3,14.013293
06107000301,2013,04,1,1.697299
06107000301,2013,05,4,21.167216
06107000301,2013,06,5,11.8728177
06107000301,2013,07,13,58.693268
06107000301,2013,08,9,35.22976025
06107000301,2013,09,7,24.5612134
06107000301,2013,11,1,3.336897
06107000301,2014,01,5,29.243768
06107000301,2014,02,1,0.3773535
06107000301,2014,05,1,2.815678
06107000301,2014,07,5,34.950037
06107000301,2014,08,5,39.36285
06107000301,2014,09,6,14.16512726
06107000301,2014,10,1,2.38454
06107000301,2015,02,1,1.460923
06107000301,2015,04,1,2.52414
06107000301,2015,05,1,1.714776
06107000301,2015,06,6,12.362858
06107000301,2015,07,5,21.5938467
06107000301,2015,08,18,60.0203763
06107000301,2015,09,16,179.93594
06107000301,2015,11,1,0.3540776
06107000301,2015,12,1,3.321694
06107000301,2016,02,1,0.00462483
06107000301,2016,03,1,1.856871
06107000301,2016,05,1,0.1964867
06107000301,2016,06,8,20.8128949
06107000301,2016,07,12,61.3308461
06107000301,2016,08,24,115.539974
06107000301,2016,09,17,47.44341129
06107000301,2016,10,2,2.917292
06107000301,2016,11,2,7.296251
06107000301,2017,03,1,4.27681
06107000301,2017,04,1,3.480994
06107000301,2017,06,4,5.5931489
06107000301,2017,07,18,62.641567
06107000301,2017,08,20,95.668837
06107000301,2017,09,15,205.752958
06107000301,2017,10,11,99.52756081
06107000301,2017,12,1,1.957875
06107000301,2018,02,1,0.5526727
06107000301,2018,03,1,0.8261367
06107000301,2018,06,5,10.72382353
06107000301,2018,07,16,219.404951
06107000301,2018,08,20,278.193311
06107000301,2018,09,2,7.0349315
06107000301,2018,10,11,30.6420983
06107000301,2018,11,14,339.419544
06107000301,2019,02,1,0.5995412
06107000301,2019,03,2,4.5926957
06107000301,2019,04,1,2.523515
06107000301,2019,05,5,6.9712926
06107000301,2019,06,2,3.660656
06107000301,2019,07,3,5.06527473
06107000301,2019,09,7,13.274962
06107000301,2019,10,9,42.1759933
06107000301,2019,11,3,12.3070786
06107000301,2019,12,2,4.61592506
06107000301,2020,01,1,1.239616
06107000301,2020,02,3,4.5258786
06107000301,2020,03,2,2.28596979
06107000301,2020,04,3,1.5873204
06107000301,2020,06,4,6.006981
06107000301,2020,07,9,17.55688815
06107000301,2020,08,17,648.428266
06107000301,2020,09,30,1230.825254
06107000301,2020,10,31,676.509542
06107000301,2020,11,6,108.21523
06107000301,2020,12,2,0.24369141
06107000800,2013,04,1,1.635057
06107000800,2013,05,4,22.130904
06107000800,2013,06,8,16.494749679
06107000800,2013,07,12,61.366258
06107000800,2013,08,8,24.85255635
06107000800,2013,09,7,25.99545083
06107000800,2013,10,1,0.05734833
06107000800,2013,11,1,3.320543
06107000800,2014,01,6,21.984457969
06107000800,2014,04,1,0.04882614
06107000800,2014,05,1,2.94648
06107000800,2014,07,6,41.315997
06107000800,2014,08,5,44.012297
06107000800,2014,09,4,13.7686707
06107000800,2014,10,1,2.675408
06107000800,2015,02,1,0.04767919
06107000800,2015,04,1,2.207966
06107000800,2015,05,1,1.960086
06107000800,2015,06,6,13.171927
06107000800,2015,07,5,19.0187798
06107000800,2015,08,18,80.796899
06107000800,2015,09,15,160.55465001
06107000800,2016,02,1,0.00246962
06107000800,2016,06,7,19.5361146
06107000800,2016,07,13,57.826974403
06107000800,2016,08,23,130.175385
06107000800,2016,09,13,42.16964871
06107000800,2016,10,2,4.01223
06107000800,2016,11,4,17.42140726
06107000800,2017,03,2,4.9091711
06107000800,2017,06,4,6.6475561
06107000800,2017,07,17,61.28060606
06107000800,2017,08,20,88.848152
06107000800,2017,09,16,153.12663011
06107000800,2017,10,10,103.665401
06107000800,2017,11,1,0.01104492
06107000800,2017,12,1,1.746209
06107000800,2018,02,2,2.28046088
06107000800,2018,03,1,3.26238
06107000800,2018,04,1,0.0431299
06107000800,2018,06,5,14.030966
06107000800,2018,07,16,204.982007
06107000800,2018,08,20,272.520055
06107000800,2018,09,2,6.8914013
06107000800,2018,10,12,44.1254919
06107000800,2018,11,15,318.72110632
06107000800,2019,03,2,5.730152
06107000800,2019,04,1,2.998811
06107000800,2019,05,3,4.8113302
06107000800,2019,06,2,3.885445
06107000800,2019,07,3,5.664692
06107000800,2019,08,2,1.1264171
06107000800,2019,09,3,7.191163
06107000800,2019,10,10,39.36286811
06107000800,2019,11,3,16.2907353
06107000800,2019,12,2,9.360655
06107000800,2020,01,3,6.2141192
06107000800,2020,02,3,9.591851
06107000800,2020,03,2,0.21132801
06107000800,2020,04,3,3.959301
06107000800,2020,06,3,7.002096
06107000800,2020,07,8,20.66712248
06107000800,2020,08,19,599.554333
06107000800,2020,09,30,1157.201373
06107000800,2020,10,31,639.959376
06107000800,2020,11,6,89.714224
06107000800,2020,12,2,3.2929621
06107001400,2013,04,1,1.701592
06107001400,2013,05,4,22.81124
06107001400,2013,06,7,18.1669447
06107001400,2013,07,12,65.250993
06107001400,2013,08,6,20.856063
06107001400,2013,09,6,24.8769848
06107001400,2014,01,9,28.906173831
06107001400,2014,04,1,0.6550253
06107001400,2014,05,1,2.502281
06107001400,2014,07,6,38.404312
06107001400,2014,08,5,39.275204
06107001400,2014,09,4,15.160702
06107001400,2014,10,1,2.493299
06107001400,2015,04,1,2.015163
06107001400,2015,05,1,1.785246
06107001400,2015,06,6,13.491769
06107001400,2015,07,4,19.6293654
06107001400,2015,08,18,79.2099112
06107001400,2015,09,13,136.044787
06107001400,2016,02,1,0.4349718
06107001400,2016,06,6,19.5542055
06107001400,2016,07,10,54.0768291
06107001400,2016,08,23,134.570987
06107001400,2016,09,11,38.3707654
06107001400,2016,10,1,2.206165
06107001400,2016,11,4,21.0458634
06107001400,2017,03,2,3.0315269
06107001400,2017,06,3,8.352104
06107001400,2017,07,16,64.1679009
06107001400,2017,08,20,95.568232
06107001400,2017,09,17,158.3959686
06107001400,2017,10,9,89.000137
06107001400,2017,12,1,5.283011e-05
06107001400,2018,02,2,0.8168819
06107001400,2018,03,1,3.61726
06107001400,2018,04,2,0.695565527
06107001400,2018,06,4,12.948972
06107001400,2018,07,16,182.759996
06107001400,2018,08,19,254.534423
06107001400,2018,09,2,6.795974
06107001400,2018,10,12,41.11690634
06107001400,2018,11,15,304.449032
06107001400,2019,03,3,3.83079055525
06107001400,2019,04,1,2.56258
06107001400,2019,05,3,4.2021806
06107001400,2019,06,2,3.780392
06107001400,2019,07,4,3.2077195
06107001400,2019,08,2,1.9479084
06107001400,2019,09,3,5.716573
06107001400,2019,10,10,36.6901019
06107001400,2019,11,2,14.041231
06107001400,2019,12,2,7.518691
06107001400,2020,01,6,8.848418876
06107001400,2020,02,4,5.85161272
06107001400,2020,03,1,1.057555
06107001400,2020,04,2,1.7856685
06107001400,2020,06,4,6.4992638
06107001400,2020,07,7,16.888042
06107001400,2020,08,20,550.3901306
06107001400,2020,09,30,1237.31211
06107001400,2020,10,31,635.693109
06107001400,2020,11,6,82.526664
06107001400,2020,12,2,13.302712
06107002500,2013,04,1,1.918056
06107002500,2013,05,4,24.57575
06107002500,2013,06,6,14.9082667
06107002500,2013,07,13,52.8983758
06107002500,2013,08,6,14.8478326
06107002500,2013,09,6,19.9491433
06107002500,2013,10,1,0.1318105
06107002500,2013,11,1,0.05471545
06107002500,2014,01,9,24.676209281
06107002500,2014,04,1,1.190422
06107002500,2014,05,1,2.33199
06107002500,2014,07,6,35.23929
06107002500,2014,08,5,31.206844
06107002500,2014,09,4,12.829944545
06107002500,2014,10,1,2.519454
06107002500,2015,04,1,2.584223
06107002500,2015,05,1,1.878242
06107002500,2015,06,6,14.226214
06107002500,2015,07,4,15.2615004
06107002500,2015,08,17,56.955919019
06107002500,2015,09,9,75.7088517
06107002500,2016,03,1,0.05961494
06107002500,2016,06,7,20.00101465
06107002500,2016,07,10,57.23270764
06107002500,2016,08,23,154.656712
06107002500,2016,09,11,40.251649
06107002500,2016,10,1,2.458636
06107002500,2016,11,3,20.901077
06107002500,2017,06,4,8.982969
06107002500,2017,07,15,71.437236
06107002500,2017,08,20,92.223718
06107002500,2017,09,17,142.343969697
06107002500,2017,10,9,88.9563899
06107002500,2017,12,1,2.878893
06107002500,2018,02,1,0.4520023
06107002500,2018,03,1,5.149112
06107002500,2018,04,3,4.5850553
06107002500,2018,06,4,11.221823
06107002500,2018,07,16,142.591173
06107002500,2018,08,19,273.084413
06107002500,2018,09,2,7.370356
06107002500,2018,10,12,44.99750606
06107002500,2018,11,14,308.754456
06107002500,2018,12,1,0.04706437
06107002500,2019,02,1,0.1896519
06107002500,2019,03,2,6.897499
06107002500,2019,04,1,3.144826
06107002500,2019,05,3,5.6446998
06107002500,2019,06,2,4.284331
06107002500,2019,07,2,4.025093
06107002500,2019,08,1,2.401371
06107002500,2019,09,4,4.58722527
06107002500,2019,10,10,33.79114748
06107002500,2019,11,2,15.296149
06107002500,2019,12,1,4.552259
06107002500,2020,01,7,16.3885754
06107002500,2020,02,4,3.17956339
06107002500,2020,03,2,2.7531013
06107002500,2020,04,1,0.9967306
06107002500,2020,06,4,8.662384
06107002500,2020,07,6,16.008979
06107002500,2020,08,19,590.199831
06107002500,2020,09,30,1040.0056
06107002500,2020,10,31,561.705104
06107002500,2020,11,5,73.25886
06107002500,2020,12,2,9.751669
06107003002,2013,01,1,1.853725
06107003002,2013,04,1,1.409505
06107003002,2013,05,4,26.534947
06107003002,2013,06,4,10.042187
06107003002,2013,07,11,51.176345
06107003002,2013,08,6,22.2782068
06107003002,2013,09,6,19.8831179
06107003002,2013,11,1,2.739008
06107003002,2014,01,3,24.380415
06107003002,2014,05,1,1.600425
06107003002,2014,07,4,22.479303
06107003002,2014,08,5,24.32733
06107003002,2014,09,4,16.365427
06107003002,2014,10,1,2.541187
06107003002,2015,04,1,2.682855
06107003002,2015,05,1,1.758038
06107003002,2015,06,5,8.288508
06107003002,2015,07,5,6.85658074
06107003002,2015,08,14,43.3478089
06107003002,2015,09,9,64.90022194
06107003002,2015,12,1,0.03693774
06107003002,2016,06,6,20.1521567
06107003002,2016,07,11,67.134533
06107003002,2016,08,24,150.475575
06107003002,2016,09,11,41.9869004
06107003002,2016,10,1,1.351204
06107003002,2016,11,2,19.510278
06107003002,2017,03,1,0.4017776
06107003002,2017,06,3,6.31641
06107003002,2017,07,16,61.2036605
06107003002,2017,08,20,88.920685
06107003002,2017,09,14,130.657504
06107003002,2017,10,9,86.088684
06107003002,2018,03,1,4.341776
06107003002,2018,06,5,9.634571
06107003002,2018,07,14,138.106313
06107003002,2018,08,19,262.167289
06107003002,2018,09,1,7.384625
06107003002,2018,10,5,13.721521
06107003002,2018,11,13,341.463069
06107003002,2018,12,1,0.02505796
06107003002,2019,03,1,4.761137
06107003002,2019,04,1,2.190219
06107003002,2019,05,3,5.7002311
06107003002,2019,06,2,3.974639
06107003002,2019,07,1,1.943191
06107003002,2019,09,3,7.431477
06107003002,2019,10,10,42.5042042
06107003002,2019,11,2,17.635266
06107003002,2019,12,1,4.128746
06107003002,2020,01,3,9.805876
06107003002,2020,02,3,10.7917992
06107003002,2020,03,1,3.364358
06107003002,2020,04,1,0.6240861
06107003002,2020,06,4,6.465591
06107003002,2020,07,7,12.374813
06107003002,2020,08,17,641.192906
06107003002,2020,09,30,905.360345
06107003002,2020,10,31,519.1173644
06107003002,2020,11,5,66.464298
06107003002,2020,12,2,4.19451632
06107003100,2013,01,1,0.8456785
06107003100,2013,04,1,1.517412
06107003100,2013,05,4,25.66977
06107003100,2013,06,5,8.8075597
06107003100,2013,07,11,41.429922
06107003100,2013,08,6,20.1428178
06107003100,2013,09,7,22.161279
06107003100,2013,10,1,0.1791052
06107003100,2013,11,1,3.087552
06107003100,2014,01,3,18.653273
06107003100,2014,02,1,0.8786098
06107003100,2014,05,2,2.2734688
06107003100,2014,07,5,12.727719
06107003100,2014,08,6,18.4299225
06107003100,2014,09,4,16.146464
06107003100,2014,10,2,4.20047
06107003100,2015,04,1,2.192932
06107003100,2015,05,1,1.740704
06107003100,2015,06,5,8.729065
06107003100,2015,07,5,2.74926465
06107003100,2015,08,14,32.6779593
06107003100,2015,09,9,79.5855802
06107003100,2015,12,1,2.285138
06107003100,2016,05,1,1.176087
06107003100,2016,06,7,16.662354
06107003100,2016,07,11,68.846765
06107003100,2016,08,25,142.348562444
06107003100,2016,09,12,40.799235146
06107003100,2016,10,1,0.593494
06107003100,2016,11,3,7.6310815
06107003100,2017,03,1,0.004172563
06107003100,2017,04,1,0.5836546
06107003100,2017,06,4,3.7850887
06107003100,2017,07,16,63.147862
06107003100,2017,08,20,84.333016
06107003100,2017,09,14,120.7870616
06107003100,2017,10,9,82.7094951
06107003100,2018,02,2,0.862324302
06107003100,2018,03,1,2.047213
06107003100,2018,06,5,6.46565295
06107003100,2018,07,14,112.609605
06107003100,2018,08,19,267.387679
06107003100,2018,09,1,8.018609
06107003100,2018,10,5,12.90075058
06107003100,2018,11,13,344.772498
06107003100,2018,12,2,1.997581
06107003100,2019,03,1,4.426131
06107003100,2019,04,1,1.964488
06107003100,2019,05,4,6.28116169
06107003100,2019,06,3,2.52231912
06107003100,2019,07,1,1.860558
06107003100,2019,09,3,4.7143115
06107003100,2019,10,11,41.591516386
06107003100,2019,11,4,16.344299263
06107003100,2019,12,1,4.663926
06107003100,2020,01,3,4.48698014
06107003100,2020,02,4,7.09917361
06107003100,2020,03,3,1.3096478363
06107003100,2020,04,3,2.3410704
06107003100,2020,06,4,5.3638425
06107003100,2020,07,8,12.43766954
06107003100,2020,08,17,644.114097
06107003100,2020,09,30,898.065238
06107003100,2020,10,31,498.8805739
06107003100,2020,11,5,67.69527
06107003100,2020,12,3,6.483999152
06107003400,2013,04,1,1.418826
06107003400,2013,05,4,20.192311
06107003400,2013,06,6,14.2443935
06107003400,2013,07,10,38.9486541
06107003400,2013,08,5,11.458975
06107003400,2013,09,6,16.7203867
06107003400,2013,10,1,1.824781
06107003400,2013,11,1,2.017299
06107003400,2014,01,6,25.88707256
06107003400,2014,04,1,1.286613
06107003400,2014,05,1,2.037124
06107003400,2014,07,8,28.899563523
06107003400,2014,08,4,15.96600166
06107003400,2014,09,3,11.46570748
06107003400,2014,10,1,2.55748
06107003400,2015,04,1,2.958547
06107003400,2015,05,1,1.616479
06107003400,2015,06,6,10.3014454
06107003400,2015,07,2,0.20147944
06107003400,2015,08,16,53.4401375
06107003400,2015,09,8,52.0311623
06107003400,2016,02,1,0.002305907
06107003400,2016,03,1,0.07382303
06107003400,2016,06,9,24.5671436
06107003400,2016,07,10,45.21201589
06107003400,2016,08,23,124.15821157
06107003400,2016,09,11,31.7043729
06107003400,2016,10,1,1.793501
06107003400,2016,11,3,17.6648115
06107003400,2017,03,1,1.163012
06107003400,2017,06,4,9.75527
06107003400,2017,07,16,63.1683801
06107003400,2017,08,20,68.949464
06107003400,2017,09,16,149.638236
06107003400,2017,10,10,86.1485551824
06107003400,2017,12,1,1.349614
06107003400,2018,02,1,7.256762
06107003400,2018,03,2,6.265819342
06107003400,2018,04,2,3.22307
06107003400,2018,06,4,5.36634671
06107003400,2018,07,16,99.38178794
06107003400,2018,08,19,244.874794
06107003400,2018,09,1,6.077743
06107003400,2018,10,11,39.6773152
06107003400,2018,11,14,248.7242408
06107003400,2018,12,1,1.462705
06107003400,2019,02,1,1.181373
06107003400,2019,03,3,8.1470886
06107003400,2019,04,1,1.782034
06107003400,2019,05,3,5.0965394
06107003400,2019,06,4,4.05109762
06107003400,2019,07,1,1.876734
06107003400,2019,08,2,2.871008719
06107003400,2019,09,4,2.64304158
06107003400,2019,10,10,28.015130096
06107003400,2019,11,3,13.0416657
06107003400,2019,12,1,4.201712
06107003400,2020,01,6,6.57384633
06107003400,2020,02,3,6.99045258
