period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,gross.generation,gross.generation.units,sector,entityid,entityName,balancing_authority_code,balancing.authority.name,status,gen_cap,operating.year.month,geometry,intersection,geoid,long,lat
2019-02,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,4134,megawatthours,ipp-non-chp,59777,"Buckthorn Westex, LLC",ERCO,"Electric Reliability Council of Texas, Inc.",OP,202,2018-05,-102.551292|30.57552,16023,48371950500,-102.551292,30.57552
2020-10,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,35546,megawatthours,ipp-non-chp,61123,Upton County Solar 2 LLC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,180,2018-05,-102.272|31.255,16449,48461950200,-102.272,31.255
2017-12,60300,Montana Solar Facility,SUN,Solar,TX,Texas,PV,374.39,megawatthours,electric-utility,5701,El Paso Electric Co,EPE,El Paso Electric Company,OP,3,2017-05,-106.218892|31.813061,18632,48141010339,-106.218892,31.813061
2017-12,60372,Lamesa Solar,SUN,Solar,TX,Texas,PV,12118,megawatthours,ipp-non-chp,17650,Southern Power Co,ERCO,"Electric Reliability Council of Texas, Inc.",OP,100,2017-04,-101.926522|32.715611,18176,48115950402,-101.926522,32.715611
2016-07,60427,CoServ Solar Station,SUN,Solar,TX,Texas,PV,365.51,megawatthours,ipp-non-chp,60228,CoServ Electric,ERCO,"Electric Reliability Council of Texas, Inc.",OP,2,2015-06,-96.979168|33.2706,17934,48121020103,-96.979168,33.2706
2017-12,60436,East Pecos Solar,SUN,Solar,TX,Texas,PV,14979,megawatthours,ipp-non-chp,17650,Southern Power Co,ERCO,"Electric Reliability Council of Texas, Inc.",OP,118.5,2017-04,-102.281744|31.000883,13658,48371950100,-102.281744,31.000883
2017-02,60472,CPS 1,SUN,Solar,TX,Texas,PV,146.83,megawatthours,ipp-non-chp,58519,Clean Energy Collective LLC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,1,2016-08,-98.26922|29.377966,18282,48029131802,-98.26922,29.377966
2017-12,60581,Upton County Solar,SUN,Solar,TX,Texas,PV,21965,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,ERCO,"Electric Reliability Council of Texas, Inc.",OP,150,2017-12,-102.29027|31.241808,16449,48461950200,-102.29027,31.241808
2017-12,60682,Pearl Solar,SUN,Solar,TX,Texas,PV,6327,megawatthours,ipp-non-chp,59359,"BHE Renewables, LLC",ERCO,"Electric Reliability Council of Texas, Inc.",OP,50,2017-10,-102.26831|30.98784,13658,48371950100,-102.26831,30.98784
2017-12,60774,Phantom Solar,SUN,Solar,TX,Texas,PV,1145.63,megawatthours,ipp-non-chp,60400,"Phantom Solar, LLC",ERCO,"Electric Reliability Council of Texas, Inc.",OP,15.4,2017-04,-97.845111|31.114983,18289,48099010504,-97.845111,31.114983
2019-02,60789,Bluebell Solar,SUN,Solar,TX,Texas,PV,4385,megawatthours,ipp-non-chp,60476,"Bluebell Solar, LLC",ERCO,"Electric Reliability Council of Texas, Inc.",OP,30,2018-11,-100.828|31.87,14431,48431950100,-100.828,31.87
2017-12,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,PV,5348,megawatthours,ipp-non-chp,60636,"SolaireHolman 1, LLC",ERCO,"Electric Reliability Council of Texas, Inc.",OP,50,2017-04,-103.4747|30.45512,14676,48043950500,-103.4747,30.45512
2017-02,61205,Bandera Electric Coop PV,SUN,Solar,TX,Texas,PV,205.68,megawatthours,ipp-non-chp,60520,SoCore Energy LLC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,1.5,2017-02,-99.762212|29.681032,17844,48385950100,-99.762212,29.681032
2018-01,61309,IKEA Grand Prairie Rooftop PV System,SUN,Solar,TX,Texas,PV,143.21,megawatthours,ipp-non-chp,57389,IKEA Property Inc,ERCO,"Electric Reliability Council of Texas, Inc.",OP,1.2,2017-12,-97.05|32.82,16391,48439106518,-97.05,32.82
2019-02,61368,Midway Solar - TX,SUN,Solar,TX,Texas,PV,27002,megawatthours,ipp-non-chp,61801,"D E Shaw & Co., LP",ERCO,"Electric Reliability Council of Texas, Inc.",OP,182,2018-12,-102.223537|30.995503,13658,48371950100,-102.223537,30.995503
2017-02,61370,Walnut Springs Solar,SUN,Solar,TX,Texas,PV,764.51,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2016-12,-97.768464|32.07868,17261,48035950100,-97.768464,32.07868
2018-01,61409,Highway 56 Solar,SUN,Solar,TX,Texas,PV,675.55,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5.3,2017-12,-96.690448|33.614436,14885,48181001900,-96.690448,33.614436
2018-01,61410,Whitesboro Solar,SUN,Solar,TX,Texas,PV,766.91,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2017-12,-96.868721|33.616526,16464,48181001102,-96.868721,33.616526
2018-01,61411,Whitesboro Solar II,SUN,Solar,TX,Texas,PV,754.8,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2017-12,-96.867474|33.624853,16464,48181001102,-96.867474,33.624853
2017-02,61493,Harvest Moon Renewable Energy Company,SUN,Solar,TX,Texas,PV,67.9,megawatthours,ipp-non-chp,61100,Harvest Moon Renewable Energy Company LLC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,1.6,2015-12,-96.15994|29.740788,15967,48015760300,-96.15994,29.740788
2017-12,61513,Marlin Solar,SUN,Solar,TX,Texas,PV,0,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5.3,2017-12,-96.877205|31.286739,17043,48145000400,-96.877205,31.286739
2017-12,61514,North Gainesville Solar,SUN,Solar,TX,Texas,PV,0,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5.2,2017-12,-97.148569|33.656072,13566,48097000500,-97.148569,33.656072
2017-12,61524,Whitewright Solar,SUN,Solar,TX,Texas,PV,0,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2017-12,-96.378894|33.498186,17242,48147950702,-96.378894,33.498186
2017-12,61532,Leon Solar,SUN,Solar,TX,Texas,PV,0,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2017-12,-96.239739|33.16114,17260,48231961400,-96.239739,33.16114
2019-01,61625,West Moore Solar II,SUN,Solar,TX,Texas,PV,490.74,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2018-12,-96.627|33.619,16454,48181001700,-96.627,33.619
2020-10,61697,Lamesa II,SUN,Solar,TX,Texas,PV,11262,megawatthours,ipp-non-chp,62080,"Lamesa Solar II, L.L.C.",ERCO,"Electric Reliability Council of Texas, Inc.",OP,50,2018-11,-101.885218|32.713326,18176,48115950402,-101.885218,32.713326
2020-10,61700,PowerFin Kingsbery,SUN,Solar,TX,Texas,PV,291.74,megawatthours,ipp-non-chp,61323,"PowerFin ASL 1, LLC",ERCO,"Electric Reliability Council of Texas, Inc.",OP,2.6,2018-03,-97.684861|30.265877,17248,48453002110,-97.684861,30.265877
2019-02,61810,Chisum,SUN,Solar,TX,Texas,PV,918.35,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2018-12,-95.39071|33.63291,14297,48277000300,-95.39071,33.63291
2020-10,61867,Bovine,SUN,Solar,TX,Texas,PV,1413.64,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2018-12,-96.076894|29.631324,16037,48015760100,-96.076894,29.631324
2020-10,61868,Bronson,SUN,Solar,TX,Texas,PV,1422.09,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2018-12,-95.969548|29.537482,14320,48157675800,-95.969548,29.537482
2020-10,61871,Sterling Solar (TX),SUN,Solar,TX,Texas,PV,1295.8,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2018-11,-96.172617|33.166173,17203,48231960400,-96.172617,33.166173
2020-10,61872,Lampwick,SUN,Solar,TX,Texas,PV,1269.57,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,7.5,2019-11,-99.537261|30.872228,13918,48327950300,-99.537261,30.872228
2020-10,61873,Yellow Jacket,SUN,Solar,TX,Texas,PV,768.31,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2018-11,-97.653747|31.933841,15395,48035950200,-97.653747,31.933841
2020-10,61874,Eddy II,SUN,Solar,TX,Texas,PV,1491.88,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2018-11,-97.260738|31.291151,15695,48309003802,-97.260738,31.291151
2020-10,61875,Cascade Solar (TX),SUN,Solar,TX,Texas,PV,1348.84,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2019-04,-96.023384|29.205355,16733,48481740600,-96.023384,29.205355
2020-10,61887,Fort Bliss (DEA EPIC),SUN,Solar,TX,Texas,PV,345.44,megawatthours,ipp-non-chp,60146,Ameresco Federal Solutions,EPE,El Paso Electric Company,OP,2,2018-07,-106.372861|31.829986,14998,48141010101,-106.372861,31.829986
2017-12,61895,Toyota HQ Plan,SUN,Solar,TX,Texas,PV,438.77,megawatthours,ipp-non-chp,61509,"PGC Plano I, LLC",ERCO,"Electric Reliability Council of Texas, Inc.",OP,7.7,2017-09,-96.84113|33.084219,14861,48085031656,-96.84113,33.084219
2020-10,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,47153,megawatthours,ipp-non-chp,61515,"Phoebe Energy Project, LLC",ERCO,"Electric Reliability Council of Texas, Inc.",OP,250,2019-11,-102.868295|31.843422,15907,48495950400,-102.868295,31.843422
2020-11,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,29276,megawatthours,ipp-non-chp,61524,226HC 8me LLC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,200,2020-06,-100.162375|32.104125,15903,48353950500,-100.162375,32.104125
2020-11,62141,Rambler,SUN,Solar,TX,Texas,PV,31913,megawatthours,ipp-non-chp,61678,RE Rambler LLC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,200,2020-06,-100.6|31.517,14143,48451001704,-100.6,31.517
2020-02,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,131.21,megawatthours,commercial-non-chp,57389,IKEA Property Inc,ERCO,"Electric Reliability Council of Texas, Inc.",OP,1.7,2019-04,-98.25|29.48,14964,48029131601,-98.25,29.48
2020-02,62249,Misae Solar,SUN,Solar,TX,Texas,PV,36954,megawatthours,ipp-non-chp,63048,Misae Lessee LLC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,240,2020-01,-100.099625|34.380532,16109,48075950100,-100.099625,34.380532
2020-02,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,15359,megawatthours,ipp-non-chp,56215,RWE Renewables Americas LLC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,100,2019-12,-103.7289|31.4308,13665,48389950100,-103.7289,31.4308
2020-02,62448,Lapetus,SUN,Solar,TX,Texas,PV,39004,megawatthours,ipp-non-chp,61960,Lapetus Energy Project LLC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,100,2019-12,-102.672809|32.460054,15505,48003950100,-102.672809,32.460054
2020-02,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,29104.04,megawatthours,ipp-non-chp,62047,"Roadrunner Solar, LLC",ERCO,"Electric Reliability Council of Texas, Inc.",OP,400,2020-08,-102.19222|31.219444,16449,48461950200,-102.19222,31.219444
2020-02,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,580.49,megawatthours,electric-utility,16604,City of San Antonio - (TX),ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2019-12,-98.61765|29.43445,16902,48029171602,-98.61765,29.43445
2020-11,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,47495,megawatthours,ipp-non-chp,61219,Longroad Energy Services LLC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,300,2020-06,-102.840399|32.287873,15505,48003950100,-102.840399,32.287873
2020-12,62773,Rippey Solar,SUN,Solar,TX,Texas,PV,5994,megawatthours,ipp-non-chp,60496,"Adapture Renewables, Inc.",ERCO,"Electric Reliability Council of Texas, Inc.",OP,59,2020-12,-97.1798|33.5493,13567,48097000900,-97.1798,33.5493
2020-12,62774,Kellam Solar,SUN,Solar,TX,Texas,PV,3184,megawatthours,ipp-non-chp,62682,Kellam Solar LLC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,59,2020-12,-95.7156|32.4744,18413,48467950800,-95.7156,32.4744
2020-12,62845,ENGIE Long Draw Solar LLC,SUN,Solar,TX,Texas,PV,87,megawatthours,ipp-non-chp,56201,Engie North America,ERCO,"Electric Reliability Council of Texas, Inc.",OP,225,2020-12,-101.621793|32.741383,14104,48033950100,-101.621793,32.741383
2020-12,62932,Oberon IB,SUN,Solar,TX,Texas,PV,3967,megawatthours,ipp-non-chp,62789,Oberon Solar IB,ERCO,"Electric Reliability Council of Texas, Inc.",OP,30,2020-07,-102.69743|31.692358,16940,48135002200,-102.69743,31.692358
2020-12,62933,Oberon IA,SUN,Solar,TX,Texas,PV,18516,megawatthours,ipp-non-chp,62788,Oberon Solar IA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,150,2020-07,-102.701206|31.703258,16940,48135002200,-102.701206,31.703258
2020-02,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,675.85,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2019-11,-97.141218|31.474114,18048,48309003703,-97.141218,31.474114
2020-02,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1336.08,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2019-08,-98.834962|27.421553,15371,48479001815,-98.834962,27.421553
2019-02,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1281.22,megawatthours,ipp-non-chp,62627,Alchemy Renewable Energy,ERCO,"Electric Reliability Council of Texas, Inc.",OP,9.9,2017-12,-97.35|32.05,15693,48217960200,-97.35,32.05
2020-12,63222,Impact Solar 1,SUN,Solar,TX,Texas,PV,23027,megawatthours,ipp-non-chp,62842,"Lightsource Renewable Energy Asset Management, LLC",ERCO,"Electric Reliability Council of Texas, Inc.",OP,198.5,2020-12,-95.370856|33.467803,14297,48277000300,-95.370856,33.467803
2020-11,63273,Wagyu,SUN,Solar,TX,Texas,PV,16959,megawatthours,ipp-non-chp,61060,Cypress Creek Renewables,ERCO,"Electric Reliability Council of Texas, Inc.",OP,120,2020-08,-95.658144|29.242304,14376,48039662000,-95.658144,29.242304
2020-11,63351,Bluebell Solar II,SUN,Solar,TX,Texas,PV,3723,megawatthours,ipp-non-chp,63116,"Bluebell Solar II, LLC",ERCO,"Electric Reliability Council of Texas, Inc.",OP,115,2020-12,-100.825|31.888,14431,48431950100,-100.825,31.888
2020-10,63388,Oxy Renewable Energy - Goldsmith,SUN,Solar,TX,Texas,PV,3708.06,megawatthours,ipp-non-chp,63183,Oxy Renewable Energy LLC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,16.8,2020-05,-102.340588|31.982702,16677,48135003000,-102.340588,31.982702
2020-10,63519,CED Crane Solar,SUN,Solar,TX,Texas,PV,27507,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,ERCO,"Electric Reliability Council of Texas, Inc.",OP,150,2020-07,-102.31165|31.254361,13583,48103950100,-102.31165,31.254361
2020-12,64079,CatanSolar,SUN,Solar,TX,Texas,PV,1226,megawatthours,ipp-non-chp,63713,CatanSolar,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2020-12,-97.696944|28.871642,16004,48255970400,-97.696944,28.871642
2020-10,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,747.59,megawatthours,ipp-non-chp,61677,Sol Systems,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2019-12,-98.233324|26.88913,17045,48047950100,-98.233324,26.88913
2013-04,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,172.16,megawatthours,ipp-non-chp,57383,Wasatch View Solar LLC,PACE,PacifiCorp - East,OP,1.3,2012-05,-111.895|40.767222,18675,49035102500,-111.895,40.767222
2016-04,58598,Beryl Solar Plant,SUN,Solar,UT,Utah,PV,159.17,megawatthours,ipp-non-chp,59155,"First Wind O&M, LLC",PACE,PacifiCorp - East,OP,3,2015-08,-113.645833|37.639167,19179,49021110300,-113.645833,37.639167
2016-04,58599,Cedar Valley Solar Plant,SUN,Solar,UT,Utah,PV,83.75,megawatthours,ipp-non-chp,59155,"First Wind O&M, LLC",PACE,PacifiCorp - East,OP,3,2015-12,-113.09|37.807778,18873,49021110200,-113.09,37.807778
2016-04,58600,Buckhorn Solar Plant,SUN,Solar,UT,Utah,PV,153.24,megawatthours,ipp-non-chp,59155,"First Wind O&M, LLC",PACE,PacifiCorp - East,OP,3,2015-12,-112.731667|38.023333,19114,49021110100,-112.731667,38.023333
2016-04,58601,Milford Flat Solar Plant,SUN,Solar,UT,Utah,PV,141.07,megawatthours,ipp-non-chp,59155,"First Wind O&M, LLC",PACE,PacifiCorp - East,OP,3,2015-07,-113.008333|38.291389,19218,49001100200,-113.008333,38.291389
2017-02,58602,Laho Solar Plant,SUN,Solar,UT,Utah,PV,302.94,megawatthours,ipp-non-chp,59155,"First Wind O&M, LLC",PACE,PacifiCorp - East,OP,3,2015-07,-113.035556|38.291389,19218,49001100200,-113.035556,38.291389
2017-02,58603,Greenville Solar Plant,SUN,Solar,UT,Utah,PV,184.36,megawatthours,ipp-non-chp,59155,"First Wind O&M, LLC",PACE,PacifiCorp - East,OP,2.2,2015-10,-112.735833|38.256111,19218,49001100200,-112.735833,38.256111
2017-02,58604,Granite Peak Solar Plant,SUN,Solar,UT,Utah,PV,336.29,megawatthours,ipp-non-chp,59155,"First Wind O&M, LLC",PACE,PacifiCorp - East,OP,3,2015-08,-112.988889|38.402778,19218,49001100200,-112.988889,38.402778
2016-04,58660,Utah Red Hills Renewable Energy Park,SUN,Solar,UT,Utah,PV,17647,megawatthours,ipp-non-chp,58602,Utah Red Hills Renewable Energy Park LLC,PACE,PacifiCorp - East,OP,80,2015-12,-112.904167|37.882778,19114,49021110100,-112.904167,37.882778
2017-02,59386,"Enterprise Solar, LLC",SUN,Solar,UT,Utah,PV,12182.15,megawatthours,ipp-non-chp,58468,Dominion Renewable Energy,PACE,PacifiCorp - East,OP,80,2016-07,-113.6125|37.641111,19179,49021110300,-113.6125,37.641111
2017-02,59387,"Escalante Solar I, LLC",SUN,Solar,UT,Utah,PV,11234.54,megawatthours,ipp-non-chp,58468,Dominion Renewable Energy,PACE,PacifiCorp - East,OP,80,2016-08,-113.033889|38.524167,19218,49001100200,-113.033889,38.524167
2017-02,59388,"Escalante Solar II, LLC",SUN,Solar,UT,Utah,PV,11366.76,megawatthours,ipp-non-chp,58468,Dominion Renewable Energy,PACE,PacifiCorp - East,OP,80,2016-08,-113.03|38.500833,19218,49001100200,-113.03,38.500833
2017-02,59389,"Escalante Solar III, LLC",SUN,Solar,UT,Utah,PV,11295.54,megawatthours,ipp-non-chp,58468,Dominion Renewable Energy,PACE,PacifiCorp - East,OP,80,2016-08,-112.986944|38.497778,19218,49001100200,-112.986944,38.497778
2015-06,59620,South Milford Solar Plant,SUN,Solar,UT,Utah,PV,674.78,megawatthours,ipp-non-chp,59358,"REUT Origination, LLC",PACE,PacifiCorp - East,OP,2.9,2015-03,-113.053611|38.311111,19218,49001100200,-113.053611,38.311111
2016-04,59702,"Pavant Solar, LLC",SUN,Solar,UT,Utah,PV,7879,megawatthours,ipp-non-chp,58468,Dominion Renewable Energy,PACE,PacifiCorp - East,OP,50,2015-12,-112.36327|38.960519,18765,49027974300,-112.36327,38.960519
2017-02,59786,Fiddler's Canyon #2,SUN,Solar,UT,Utah,PV,397.51,megawatthours,ipp-non-chp,59561,"SunE Solar XVII Project 2, LLC",PACE,PacifiCorp - East,OP,3,2015-09,-113.283666|37.794678,19179,49021110300,-113.283666,37.794678
2017-02,59787,Fiddler's Canyon #1,SUN,Solar,UT,Utah,PV,404.03,megawatthours,ipp-non-chp,59560,"SunE Solar XVII Project 1, LLC",PACE,PacifiCorp - East,OP,3,2015-09,-113.253724|37.750268,19179,49021110300,-113.253724,37.750268
2017-02,59932,Fiddler's Canyon 3,SUN,Solar,UT,Utah,PV,389.91,megawatthours,ipp-non-chp,59695,"SunE Solar XVII Project 3, LLC",PACE,PacifiCorp - East,OP,3,2015-12,-113.216634|37.731338,19179,49021110300,-113.216634,37.731338
2017-02,59941,"Iron Springs Solar, LLC",SUN,Solar,UT,Utah,PV,11516.08,megawatthours,ipp-non-chp,58468,Dominion Renewable Energy,PACE,PacifiCorp - East,OP,80,2016-08,-113.1516|37.7212,19179,49021110300,-113.1516,37.7212
2017-02,59945,"Granite Mountain Solar West, LLC",SUN,Solar,UT,Utah,PV,6951.37,megawatthours,ipp-non-chp,58468,Dominion Renewable Energy,PACE,PacifiCorp - East,OP,50.4,2016-09,-113.322|37.7989,19179,49021110300,-113.322,37.7989
2017-02,59946,"Granite Mountain Solar East, LLC",SUN,Solar,UT,Utah,PV,11335.85,megawatthours,ipp-non-chp,58468,Dominion Renewable Energy,PACE,PacifiCorp - East,OP,80,2016-09,-113.226403|37.77509,19179,49021110300,-113.226403,37.77509
2016-01,59958,Milford 2,SUN,Solar,UT,Utah,PV,99.32,megawatthours,ipp-non-chp,59716,SunE DB24 LLC,PACE,PacifiCorp - East,OP,3,2015-12,-112.990812|38.388243,19218,49001100200,-112.990812,38.388243
2017-02,60432,Three Peaks Power,SUN,Solar,UT,Utah,PV,13298,megawatthours,ipp-non-chp,60245,Three Peaks Power LLC,PACE,PacifiCorp - East,OP,80,2016-12,-113.137082|37.827082,18873,49021110200,-113.137082,37.827082
2017-02,60449,Pavant Solar II LLC,SUN,Solar,UT,Utah,PV,6473.57,megawatthours,ipp-non-chp,60238,Pavant Solar II LLC,PACE,PacifiCorp - East,OP,50,2016-11,-112.343|39.1625,18765,49027974300,-112.343,39.1625
2017-02,60821,Weber State University - Davis Campus PV,SUN,Solar,UT,Utah,PV,0,megawatthours,ipp-non-chp,60947,Tesla Inc.,WACM,Western Area Power Administration - Rocky Mountain Region,OP,1.3,2017-01,-111.982167|41.098957,18690,49011125808,-111.982167,41.098957
2017-02,60886,Pavant Solar III,SUN,Solar,UT,Utah,PV,2615.18,megawatthours,ipp-non-chp,60536,Pavant Solar III LLC,PACE,PacifiCorp - East,OP,20,2016-12,-112.359849|39.154474,18765,49027974300,-112.359849,39.154474
2017-02,61119,Quichapa 1,SUN,Solar,UT,Utah,PV,445.42,megawatthours,ipp-non-chp,60731,Quichapa 1 LLC,PACE,PacifiCorp - East,OP,3,2016-12,-113.216679|37.658223,19121,49021110702,-113.216679,37.658223
2017-02,61120,Quichapa 2,SUN,Solar,UT,Utah,PV,439.45,megawatthours,ipp-non-chp,60732,Quichapa 2 LLC,PACE,PacifiCorp - East,OP,3,2016-12,-113.188953|37.666772,19121,49021110702,-113.188953,37.666772
2017-02,61121,Quichapa 3,SUN,Solar,UT,Utah,PV,431.3,megawatthours,ipp-non-chp,60733,Quichapa 3 LLC,PACE,PacifiCorp - East,OP,3,2016-12,-113.236928|37.649816,19179,49021110300,-113.236928,37.649816
2020-02,62399,Sage Solar I-III,SUN,Solar,UT,Utah,PV,10035,megawatthours,ipp-non-chp,61934,CI III VK I TE Partnership LLC,PACE,PacifiCorp - East,OP,57.6,2019-09,-111.06|41.77,18806,49033950100,-111.06,41.77
